Year,Gender,GeoCode,Value
1,2009,,,15837
2,2010,,,16415
3,2011,,,16966
4,2012,,,17399
5,2013,,,17928
6,2014,,,18356
7,2015,,,18701
8,2016,,,19011
9,2017,,,19124
10,2018,,,19177
11,2019,,,18992
12,2020,,,18641
13,2021,,,19291
14,2009,Home,,2843
15,2010,Home,,2902
16,2011,Home,,3009
17,2012,Home,,3055
18,2013,Home,,3181
19,2014,Home,,3229
20,2015,Home,,3317
21,2016,Home,,3462
22,2017,Home,,3581
23,2018,Home,,3620
24,2019,Home,,3600
25,2020,Home,,3514
26,2021,Home,,3640
27,2009,Dona,,12994
28,2010,Dona,,13513
29,2011,Dona,,13957
30,2012,Dona,,14344
31,2013,Dona,,14747
32,2014,Dona,,15127
33,2015,Dona,,15384
34,2016,Dona,,15549
35,2017,Dona,,15543
36,2018,Dona,,15557
37,2019,Dona,,15392
38,2020,Dona,,15127
39,2021,Dona,,15651
40,2009,,1,789
41,2010,,1,778
42,2011,,1,792
43,2012,,1,809
44,2013,,1,818
45,2014,,1,819
46,2015,,1,809
47,2016,,1,817
48,2017,,1,795
49,2018,,1,780
50,2019,,1,752
51,2020,,1,726
52,2021,,1,718
53,2009,,2,1406
54,2010,,2,1431
55,2011,,2,1463
56,2012,,2,1470
57,2013,,2,1460
58,2014,,2,1495
59,2015,,2,1481
60,2016,,2,1474
61,2017,,2,1467
62,2018,,2,1436
63,2019,,2,1374
64,2020,,2,1338
65,2021,,2,1355
66,2009,,3,1529
67,2010,,3,1531
68,2011,,3,1560
69,2012,,3,1568
70,2013,,3,1600
71,2014,,3,1625
72,2015,,3,1640
73,2016,,3,1654
74,2017,,3,1636
75,2018,,3,1611
76,2019,,3,1591
77,2020,,3,1572
78,2021,,3,1594
79,2009,,4,494
80,2010,,4,542
81,2011,,4,581
82,2012,,4,587
83,2013,,4,587
84,2014,,4,602
85,2015,,4,622
86,2016,,4,647
87,2017,,4,668
88,2018,,4,680
89,2019,,4,663
90,2020,,4,666
91,2021,,4,698
92,2009,,5,1209
93,2010,,5,1262
94,2011,,5,1282
95,2012,,5,1316
96,2013,,5,1358
97,2014,,5,1377
98,2015,,5,1383
99,2016,,5,1352
100,2017,,5,1351
101,2018,,5,1341
102,2019,,5,1326
103,2020,,5,1323
104,2021,,5,1367
105,2009,,6,594
106,2010,,6,628
107,2011,,6,635
108,2012,,6,656
109,2013,,6,673
110,2014,,6,703
111,2015,,6,741
112,2016,,6,774
113,2017,,6,781
114,2018,,6,786
115,2019,,6,783
116,2020,,6,768
117,2021,,6,783
118,2009,,7,1175
119,2010,,7,1224
120,2011,,7,1277
121,2012,,7,1341
122,2013,,7,1434
123,2014,,7,1437
124,2015,,7,1473
125,2016,,7,1505
126,2017,,7,1528
127,2018,,7,1528
128,2019,,7,1486
129,2020,,7,1450
130,2021,,7,1504
131,2009,,8,855
132,2010,,8,898
133,2011,,8,984
134,2012,,8,1012
135,2013,,8,1065
136,2014,,8,1127
137,2015,,8,1152
138,2016,,8,1162
139,2017,,8,1168
140,2018,,8,1174
141,2019,,8,1157
142,2020,,8,1146
143,2021,,8,1197
144,2009,,9,944
145,2010,,9,1000
146,2011,,9,1033
147,2012,,9,1039
148,2013,,9,1088
149,2014,,9,1085
150,2015,,9,1117
151,2016,,9,1169
152,2017,,9,1173
153,2018,,9,1162
154,2019,,9,1212
155,2020,,9,1200
156,2021,,9,1239
157,2009,,10,1269
158,2010,,10,1335
159,2011,,10,1403
160,2012,,10,1447
161,2013,,10,1506
162,2014,,10,1551
163,2015,,10,1587
164,2016,,10,1611
165,2017,,10,1652
166,2018,,10,1677
167,2019,,10,1683
168,2020,,10,1640
169,2021,,10,1753
170,2009,,11,1315
171,2010,,11,1341
172,2011,,11,1374
173,2012,,11,1404
174,2013,,11,1423
175,2014,,11,1433
176,2015,,11,1467
177,2016,,11,1497
178,2017,,11,1500
179,2018,,11,1509
180,2019,,11,1472
181,2020,,11,1428
182,2021,,11,1461
183,2009,,12,1065
184,2010,,12,1113
185,2011,,12,1117
186,2012,,12,1155
187,2013,,12,1198
188,2014,,12,1237
189,2015,,12,1258
190,2016,,12,1264
191,2017,,12,1260
192,2018,,12,1275
193,2019,,12,1291
194,2020,,12,1281
195,2021,,12,1344
196,2009,,13,607
197,2010,,13,669
198,2011,,13,677
199,2012,,13,714
200,2013,,13,761
201,2014,,13,801
202,2015,,13,839
203,2016,,13,857
204,2017,,13,867
205,2018,,13,895
206,2019,,13,857
207,2020,,13,857
208,2021,,13,916
209,2009,,14,518
210,2010,,14,557
211,2011,,14,572
212,2012,,14,589
213,2013,,14,591
214,2014,,14,607
215,2015,,14,616
216,2016,,14,637
217,2017,,14,663
218,2018,,14,660
219,2019,,14,675
220,2020,,14,649
221,2021,,14,663
222,2009,,15,746
223,2010,,15,764
224,2011,,15,828
225,2012,,15,850
226,2013,,15,894
227,2014,,15,937
228,2015,,15,969
229,2016,,15,1007
230,2017,,15,1014
231,2018,,15,1061
232,2019,,15,1039
233,2020,,15,1009
234,2021,,15,1067
235,2009,,16,637
236,2010,,16,649
237,2011,,16,686
238,2012,,16,718
239,2013,,16,730
240,2014,,16,763
241,2015,,16,795
242,2016,,16,822
243,2017,,16,840
244,2018,,16,851
245,2019,,16,844
246,2020,,16,820
247,2021,,16,844
248,2009,,17,133
249,2010,,17,132
250,2011,,17,129
251,2012,,17,130
252,2013,,17,137
253,2014,,17,142
254,2015,,17,145
255,2016,,17,139
256,2017,,17,137
257,2018,,17,142
258,2019,,17,150
259,2020,,17,144
260,2021,,17,141
261,2009,,18,203
262,2010,,18,203
263,2011,,18,203
264,2012,,18,210
265,2013,,18,209
266,2014,,18,217
267,2015,,18,220
268,2016,,18,227
269,2017,,18,225
270,2018,,18,229
271,2019,,18,240
272,2020,,18,241
273,2021,,18,241
274,2009,,19,349
275,2010,,19,358
276,2011,,19,370
277,2012,,19,384
278,2013,,19,396
279,2014,,19,398
280,2015,,19,387
281,2016,,19,396
282,2017,,19,399
283,2018,,19,380
284,2019,,19,397
285,2020,,19,383
286,2021,,19,406
287,2009,,,20
288,2010,,,23
289,2011,,,25
290,2012,,,30
291,2013,,,31
292,2014,,,31
293,2015,,,26
294,2016,,,21
295,2017,,,18
296,2018,,,20
297,2019,,,20
298,2020,,,22
299,2021,,,19
300,2009,,,38
301,2010,,,41
302,2011,,,42
303,2012,,,35
304,2013,,,33
305,2014,,,32
306,2015,,,28
307,2016,,,29
308,2017,,,28
309,2018,,,28
310,2019,,,24
311,2020,,,19
312,2021,,,16
313,2009,,,26
314,2010,,,23
315,2011,,,26
316,2012,,,28
317,2013,,,27
318,2014,,,24
319,2015,,,28
320,2016,,,29
321,2017,,,25
322,2018,,,27
323,2019,,,31
324,2020,,,30
325,2021,,,34
326,2009,,,32
327,2010,,,30
328,2011,,,31
329,2012,,,28
330,2013,,,31
331,2014,,,30
332,2015,,,24
333,2016,,,28
334,2017,,,27
335,2018,,,28
336,2019,,,27
337,2020,,,24
338,2021,,,26
339,2009,,,33
340,2010,,,29
341,2011,,,32
342,2012,,,33
343,2013,,,30
344,2014,,,31
345,2015,,,31
346,2016,,,29
347,2017,,,29
348,2018,,,26
349,2019,,,26
350,2020,,,26
351,2021,,,25
352,2009,,,29
353,2010,,,26
354,2011,,,28
355,2012,,,30
356,2013,,,30
357,2014,,,31
358,2015,,,34
359,2016,,,31
360,2017,,,26
361,2018,,,28
362,2019,,,29
363,2020,,,27
364,2021,,,29
365,2009,,,29
366,2010,,,28
367,2011,,,32
368,2012,,,34
369,2013,,,30
370,2014,,,30
371,2015,,,33
372,2016,,,32
373,2017,,,31
374,2018,,,29
375,2019,,,32
376,2020,,,34
377,2021,,,33
378,2009,,,23
379,2010,,,22
380,2011,,,21
381,2012,,,20
382,2013,,,22
383,2014,,,24
384,2015,,,21
385,2016,,,23
386,2017,,,27
387,2018,,,28
388,2019,,,26
389,2020,,,24
390,2021,,,23
391,2009,,,31
392,2010,,,35
393,2011,,,37
394,2012,,,31
395,2013,,,34
396,2014,,,36
397,2015,,,38
398,2016,,,42
399,2017,,,46
400,2018,,,42
401,2019,,,37
402,2020,,,38
403,2021,,,37
404,2009,,,22
405,2010,,,20
406,2011,,,24
407,2012,,,23
408,2013,,,24
409,2014,,,22
410,2015,,,22
411,2016,,,25
412,2017,,,23
413,2018,,,21
414,2019,,,19
415,2020,,,18
416,2021,,,16
417,2009,,,36
418,2010,,,37
419,2011,,,32
420,2012,,,35
421,2013,,,37
422,2014,,,36
423,2015,,,38
424,2016,,,36
425,2017,,,35
426,2018,,,33
427,2019,,,56
428,2020,,,51
429,2021,,,48
430,2009,,,17
431,2010,,,18
432,2011,,,14
433,2012,,,14
434,2013,,,15
435,2014,,,16
436,2015,,,12
437,2016,,,13
438,2017,,,9
439,2018,,,11
440,2019,,,12
441,2020,,,11
442,2021,,,10
443,2009,,,22
444,2010,,,24
445,2011,,,21
446,2012,,,28
447,2013,,,27
448,2014,,,26
449,2015,,,29
450,2016,,,26
451,2017,,,26
452,2018,,,28
453,2019,,,30
454,2020,,,26
455,2021,,,30
456,2009,,,37
457,2010,,,30
458,2011,,,34
459,2012,,,39
460,2013,,,36
461,2014,,,36
462,2015,,,36
463,2016,,,42
464,2017,,,41
465,2018,,,41
466,2019,,,35
467,2020,,,35
468,2021,,,37
469,2009,,,27
470,2010,,,30
471,2011,,,32
472,2012,,,35
473,2013,,,33
474,2014,,,35
475,2015,,,36
476,2016,,,36
477,2017,,,34
478,2018,,,37
479,2019,,,39
480,2020,,,38
481,2021,,,35
482,2009,,,35
483,2010,,,32
484,2011,,,36
485,2012,,,33
486,2013,,,36
487,2014,,,31
488,2015,,,28
489,2016,,,31
490,2017,,,29
491,2018,,,23
492,2019,,,23
493,2020,,,21
494,2021,,,20
495,2009,,,38
496,2010,,,39
497,2011,,,40
498,2012,,,39
499,2013,,,44
500,2014,,,37
501,2015,,,41
502,2016,,,40
503,2017,,,31
504,2018,,,30
505,2019,,,27
506,2020,,,25
507,2021,,,24
508,2009,,,37
509,2010,,,35
510,2011,,,30
511,2012,,,30
512,2013,,,26
513,2014,,,28
514,2015,,,26
515,2016,,,26
516,2017,,,26
517,2018,,,24
518,2019,,,23
519,2020,,,25
520,2021,,,26
521,2009,,,28
522,2010,,,30
523,2011,,,27
524,2012,,,32
525,2013,,,37
526,2014,,,41
527,2015,,,41
528,2016,,,36
529,2017,,,35
530,2018,,,36
531,2019,,,29
532,2020,,,32
533,2021,,,38
534,2009,,,32
535,2010,,,36
536,2011,,,33
537,2012,,,32
538,2013,,,26
539,2014,,,24
540,2015,,,23
541,2016,,,27
542,2017,,,31
543,2018,,,27
544,2019,,,31
545,2020,,,27
546,2021,,,25
547,2009,,,33
548,2010,,,33
549,2011,,,32
550,2012,,,37
551,2013,,,39
552,2014,,,41
553,2015,,,44
554,2016,,,46
555,2017,,,41
556,2018,,,40
557,2019,,,39
558,2020,,,40
559,2021,,,36
560,2009,,,31
561,2010,,,29
562,2011,,,28
563,2012,,,30
564,2013,,,30
565,2014,,,32
566,2015,,,32
567,2016,,,36
568,2017,,,33
569,2018,,,30
570,2019,,,29
571,2020,,,24
572,2021,,,24
573,2009,,,55
574,2010,,,57
575,2011,,,61
576,2012,,,59
577,2013,,,60
578,2014,,,64
579,2015,,,57
580,2016,,,61
581,2017,,,60
582,2018,,,60
583,2019,,,54
584,2020,,,56
585,2021,,,53
586,2009,,,58
587,2010,,,49
588,2011,,,53
589,2012,,,49
590,2013,,,56
591,2014,,,56
592,2015,,,53
593,2016,,,49
594,2017,,,58
595,2018,,,55
596,2019,,,54
597,2020,,,53
598,2021,,,54
599,2009,,,43
600,2010,,,42
601,2011,,,45
602,2012,,,42
603,2013,,,48
604,2014,,,52
605,2015,,,49
606,2016,,,43
607,2017,,,42
608,2018,,,41
609,2019,,,35
610,2020,,,40
611,2021,,,41
612,2009,,,37
613,2010,,,36
614,2011,,,36
615,2012,,,40
616,2013,,,39
617,2014,,,38
618,2015,,,39
619,2016,,,38
620,2017,,,39
621,2018,,,41
622,2019,,,36
623,2020,,,35
624,2021,,,29
625,2009,,,67
626,2010,,,73
627,2011,,,72
628,2012,,,66
629,2013,,,71
630,2014,,,78
631,2015,,,77
632,2016,,,75
633,2017,,,74
634,2018,,,65
635,2019,,,62
636,2020,,,59
637,2021,,,59
638,2009,,,47
639,2010,,,50
640,2011,,,47
641,2012,,,51
642,2013,,,45
643,2014,,,50
644,2015,,,48
645,2016,,,51
646,2017,,,50
647,2018,,,50
648,2019,,,48
649,2020,,,44
650,2021,,,45
651,2009,,,44
652,2010,,,38
653,2011,,,44
654,2012,,,43
655,2013,,,42
656,2014,,,40
657,2015,,,40
658,2016,,,40
659,2017,,,42
660,2018,,,41
661,2019,,,41
662,2020,,,41
663,2021,,,44
664,2009,,,29
665,2010,,,25
666,2011,,,33
667,2012,,,35
668,2013,,,34
669,2014,,,35
670,2015,,,35
671,2016,,,36
672,2017,,,34
673,2018,,,30
674,2019,,,30
675,2020,,,28
676,2021,,,26
677,2009,,,27
678,2010,,,26
679,2011,,,30
680,2012,,,29
681,2013,,,31
682,2014,,,30
683,2015,,,29
684,2016,,,29
685,2017,,,26
686,2018,,,26
687,2019,,,30
688,2020,,,28
689,2021,,,27
690,2009,,,50
691,2010,,,45
692,2011,,,44
693,2012,,,40
694,2013,,,44
695,2014,,,42
696,2015,,,38
697,2016,,,40
698,2017,,,33
699,2018,,,32
700,2019,,,32
701,2020,,,32
702,2021,,,30
703,2009,,,22
704,2010,,,20
705,2011,,,16
706,2012,,,17
707,2013,,,23
708,2014,,,24
709,2015,,,24
710,2016,,,24
711,2017,,,23
712,2018,,,24
713,2019,,,23
714,2020,,,23
715,2021,,,19
716,2009,,,33
717,2010,,,33
718,2011,,,32
719,2012,,,36
720,2013,,,35
721,2014,,,32
722,2015,,,32
723,2016,,,34
724,2017,,,35
725,2018,,,32
726,2019,,,25
727,2020,,,23
728,2021,,,23
729,2009,,,36
730,2010,,,33
731,2011,,,37
732,2012,,,37
733,2013,,,31
734,2014,,,32
735,2015,,,31
736,2016,,,26
737,2017,,,32
738,2018,,,30
739,2019,,,28
740,2020,,,27
741,2021,,,29
742,2009,,,19
743,2010,,,23
744,2011,,,21
745,2012,,,19
746,2013,,,17
747,2014,,,16
748,2015,,,18
749,2016,,,20
750,2017,,,19
751,2018,,,22
752,2019,,,20
753,2020,,,19
754,2021,,,23
755,2009,,,53
756,2010,,,47
757,2011,,,61
758,2012,,,59
759,2013,,,53
760,2014,,,60
761,2015,,,55
762,2016,,,45
763,2017,,,43
764,2018,,,47
765,2019,,,45
766,2020,,,37
767,2021,,,38
768,2009,,,22
769,2010,,,21
770,2011,,,22
771,2012,,,21
772,2013,,,25
773,2014,,,26
774,2015,,,28
775,2016,,,29
776,2017,,,30
777,2018,,,32
778,2019,,,27
779,2020,,,25
780,2021,,,21
781,2009,,,25
782,2010,,,25
783,2011,,,26
784,2012,,,28
785,2013,,,27
786,2014,,,28
787,2015,,,29
788,2016,,,29
789,2017,,,31
790,2018,,,31
791,2019,,,26
792,2020,,,26
793,2021,,,27
794,2009,,,29
795,2010,,,36
796,2011,,,43
797,2012,,,43
798,2013,,,44
799,2014,,,43
800,2015,,,48
801,2016,,,46
802,2017,,,48
803,2018,,,48
804,2019,,,48
805,2020,,,49
806,2021,,,46
807,2009,,,42
808,2010,,,47
809,2011,,,45
810,2012,,,40
811,2013,,,36
812,2014,,,35
813,2015,,,35
814,2016,,,35
815,2017,,,40
816,2018,,,41
817,2019,,,43
818,2020,,,35
819,2021,,,36
820,2009,,,25
821,2010,,,30
822,2011,,,27
823,2012,,,31
824,2013,,,33
825,2014,,,35
826,2015,,,36
827,2016,,,37
828,2017,,,39
829,2018,,,37
830,2019,,,35
831,2020,,,31
832,2021,,,33
833,2009,,,27
834,2010,,,30
835,2011,,,27
836,2012,,,27
837,2013,,,22
838,2014,,,23
839,2015,,,26
840,2016,,,28
841,2017,,,26
842,2018,,,22
843,2019,,,20
844,2020,,,19
845,2021,,,17
846,2009,,,36
847,2010,,,40
848,2011,,,41
849,2012,,,40
850,2013,,,42
851,2014,,,39
852,2015,,,39
853,2016,,,40
854,2017,,,39
855,2018,,,31
856,2019,,,25
857,2020,,,21
858,2021,,,19
859,2009,,,25
860,2010,,,23
861,2011,,,23
862,2012,,,26
863,2013,,,23
864,2014,,,23
865,2015,,,24
866,2016,,,21
867,2017,,,19
868,2018,,,25
869,2019,,,19
870,2020,,,19
871,2021,,,20
872,2009,,,35
873,2010,,,34
874,2011,,,39
875,2012,,,36
876,2013,,,35
877,2014,,,32
878,2015,,,31
879,2016,,,32
880,2017,,,30
881,2018,,,31
882,2019,,,30
883,2020,,,33
884,2021,,,34
885,2009,,,18
886,2010,,,18
887,2011,,,14
888,2012,,,16
889,2013,,,19
890,2014,,,23
891,2015,,,29
892,2016,,,28
893,2017,,,30
894,2018,,,29
895,2019,,,31
896,2020,,,33
897,2021,,,35
898,2009,,,52
899,2010,,,50
900,2011,,,50
901,2012,,,54
902,2013,,,49
903,2014,,,47
904,2015,,,46
905,2016,,,48
906,2017,,,51
907,2018,,,53
908,2019,,,53
909,2020,,,51
910,2021,,,46
911,2009,,,30
912,2010,,,27
913,2011,,,27
914,2012,,,23
915,2013,,,27
916,2014,,,29
917,2015,,,26
918,2016,,,33
919,2017,,,35
920,2018,,,32
921,2019,,,34
922,2020,,,34
923,2021,,,38
924,2009,,,10
925,2010,,,11
926,2011,,,13
927,2012,,,15
928,2013,,,16
929,2014,,,20
930,2015,,,18
931,2016,,,23
932,2017,,,22
933,2018,,,27
934,2019,,,28
935,2020,,,25
936,2021,,,22
937,2009,,,42
938,2010,,,43
939,2011,,,45
940,2012,,,45
941,2013,,,43
942,2014,,,47
943,2015,,,41
944,2016,,,41
945,2017,,,38
946,2018,,,34
947,2019,,,34
948,2020,,,37
949,2021,,,45
950,2009,,,18
951,2010,,,26
952,2011,,,29
953,2012,,,29
954,2013,,,25
955,2014,,,27
956,2015,,,27
957,2016,,,21
958,2017,,,21
959,2018,,,18
960,2019,,,17
961,2020,,,17
962,2021,,,21
963,2009,,,26
964,2010,,,29
965,2011,,,27
966,2012,,,31
967,2013,,,29
968,2014,,,31
969,2015,,,35
970,2016,,,32
971,2017,,,27
972,2018,,,26
973,2019,,,26
974,2020,,,27
975,2021,,,27
976,2009,,,22
977,2010,,,23
978,2011,,,23
979,2012,,,26
980,2013,,,26
981,2014,,,26
982,2015,,,25
983,2016,,,29
984,2017,,,30
985,2018,,,30
986,2019,,,26
987,2020,,,29
988,2021,,,29
989,2009,,,39
990,2010,,,38
991,2011,,,36
992,2012,,,36
993,2013,,,40
994,2014,,,39
995,2015,,,37
996,2016,,,41
997,2017,,,42
998,2018,,,41
999,2019,,,39
1000,2020,,,38
1001,2021,,,44
1002,2009,,,26
1003,2010,,,27
1004,2011,,,24
1005,2012,,,21
1006,2013,,,21
1007,2014,,,21
1008,2015,,,20
1009,2016,,,21
1010,2017,,,20
1011,2018,,,22
1012,2019,,,20
1013,2020,,,21
1014,2021,,,21
1015,2009,,,19
1016,2010,,,20
1017,2011,,,20
1018,2012,,,19
1019,2013,,,23
1020,2014,,,18
1021,2015,,,17
1022,2016,,,19
1023,2017,,,19
1024,2018,,,16
1025,2019,,,16
1026,2020,,,13
1027,2021,,,11
1028,2009,,,39
1029,2010,,,41
1030,2011,,,43
1031,2012,,,42
1032,2013,,,43
1033,2014,,,41
1034,2015,,,42
1035,2016,,,46
1036,2017,,,44
1037,2018,,,38
1038,2019,,,35
1039,2020,,,38
1040,2021,,,42
1041,2009,,,19
1042,2010,,,22
1043,2011,,,26
1044,2012,,,29
1045,2013,,,32
1046,2014,,,30
1047,2015,,,32
1048,2016,,,27
1049,2017,,,28
1050,2018,,,25
1051,2019,,,25
1052,2020,,,24
1053,2021,,,28
1054,2009,,,30
1055,2010,,,33
1056,2011,,,33
1057,2012,,,32
1058,2013,,,30
1059,2014,,,32
1060,2015,,,29
1061,2016,,,27
1062,2017,,,20
1063,2018,,,19
1064,2019,,,16
1065,2020,,,15
1066,2021,,,13
1067,2009,,,43
1068,2010,,,41
1069,2011,,,48
1070,2012,,,48
1071,2013,,,53
1072,2014,,,52
1073,2015,,,49
1074,2016,,,45
1075,2017,,,48
1076,2018,,,47
1077,2019,,,47
1078,2020,,,39
1079,2021,,,36
1080,2009,,,59
1081,2010,,,60
1082,2011,,,57
1083,2012,,,57
1084,2013,,,55
1085,2014,,,59
1086,2015,,,59
1087,2016,,,55
1088,2017,,,52
1089,2018,,,54
1090,2019,,,58
1091,2020,,,63
1092,2021,,,59
1093,2009,,,34
1094,2010,,,36
1095,2011,,,36
1096,2012,,,31
1097,2013,,,25
1098,2014,,,29
1099,2015,,,29
1100,2016,,,27
1101,2017,,,24
1102,2018,,,23
1103,2019,,,22
1104,2020,,,23
1105,2021,,,26
1106,2009,,,28
1107,2010,,,28
1108,2011,,,24
1109,2012,,,22
1110,2013,,,24
1111,2014,,,23
1112,2015,,,25
1113,2016,,,22
1114,2017,,,22
1115,2018,,,25
1116,2019,,,28
1117,2020,,,30
1118,2021,,,34
1119,2009,,,53
1120,2010,,,53
1121,2011,,,46
1122,2012,,,54
1123,2013,,,50
1124,2014,,,53
1125,2015,,,51
1126,2016,,,54
1127,2017,,,63
1128,2018,,,61
1129,2019,,,57
1130,2020,,,57
1131,2021,,,57
1132,2009,,,26
1133,2010,,,28
1134,2011,,,31
1135,2012,,,34
1136,2013,,,30
1137,2014,,,35
1138,2015,,,33
1139,2016,,,37
1140,2017,,,37
1141,2018,,,37
1142,2019,,,34
1143,2020,,,30
1144,2021,,,35
1145,2009,,,23
1146,2010,,,25
1147,2011,,,25
1148,2012,,,26
1149,2013,,,27
1150,2014,,,31
1151,2015,,,27
1152,2016,,,28
1153,2017,,,31
1154,2018,,,30
1155,2019,,,33
1156,2020,,,26
1157,2021,,,26
1158,2009,,,39
1159,2010,,,36
1160,2011,,,34
1161,2012,,,33
1162,2013,,,36
1163,2014,,,34
1164,2015,,,40
1165,2016,,,43
1166,2017,,,45
1167,2018,,,45
1168,2019,,,49
1169,2020,,,50
1170,2021,,,54
1171,2009,,,69
1172,2010,,,62
1173,2011,,,66
1174,2012,,,63
1175,2013,,,61
1176,2014,,,60
1177,2015,,,58
1178,2016,,,57
1179,2017,,,58
1180,2018,,,50
1181,2019,,,52
1182,2020,,,49
1183,2021,,,48
1184,2009,,,35
1185,2010,,,31
1186,2011,,,30
1187,2012,,,32
1188,2013,,,29
1189,2014,,,32
1190,2015,,,37
1191,2016,,,31
1192,2017,,,30
1193,2018,,,34
1194,2019,,,34
1195,2020,,,32
1196,2021,,,33
1197,2009,,,48
1198,2010,,,47
1199,2011,,,49
1200,2012,,,49
1201,2013,,,52
1202,2014,,,49
1203,2015,,,45
1204,2016,,,46
1205,2017,,,44
1206,2018,,,49
1207,2019,,,44
1208,2020,,,37
1209,2021,,,36
1210,2009,,,71
1211,2010,,,73
1212,2011,,,70
1213,2012,,,69
1214,2013,,,63
1215,2014,,,64
1216,2015,,,61
1217,2016,,,56
1218,2017,,,55
1219,2018,,,53
1220,2019,,,54
1221,2020,,,51
1222,2021,,,51
1223,2009,,,46
1224,2010,,,42
1225,2011,,,43
1226,2012,,,41
1227,2013,,,42
1228,2014,,,40
1229,2015,,,43
1230,2016,,,45
1231,2017,,,41
1232,2018,,,42
1233,2019,,,78
1234,2020,,,72
1235,2021,,,71
1236,2009,,,39
1237,2010,,,35
1238,2011,,,35
1239,2012,,,32
1240,2013,,,36
1241,2014,,,39
1242,2015,,,37
1243,2016,,,41
1244,2017,,,35
1245,2018,,,37
1246,2019,,,33
1247,2020,,,32
1248,2021,,,29
1249,2009,,,50
1250,2010,,,50
1251,2011,,,58
1252,2012,,,62
1253,2013,,,60
1254,2014,,,61
1255,2015,,,50
1256,2016,,,44
1257,2017,,,37
1258,2018,,,37
1259,2019,,,42
1260,2020,,,45
1261,2021,,,44
1262,2009,,,29
1263,2010,,,32
1264,2011,,,35
1265,2012,,,32
1266,2013,,,34
1267,2014,,,36
1268,2015,,,35
1269,2016,,,30
1270,2017,,,29
1271,2018,,,32
1272,2019,,,29
1273,2020,,,26
1274,2021,,,29
1275,2009,,,34
1276,2010,,,38
1277,2011,,,34
1278,2012,,,33
1279,2013,,,32
1280,2014,,,33
1281,2015,,,30
1282,2016,,,31
1283,2017,,,34
1284,2018,,,30
1285,2019,,,30
1286,2020,,,31
1287,2021,,,31
1288,2009,,,39
1289,2010,,,37
1290,2011,,,38
1291,2012,,,43
1292,2013,,,44
1293,2014,,,42
1294,2015,,,45
1295,2016,,,48
1296,2017,,,47
1297,2018,,,48
1298,2019,,,49
1299,2020,,,43
1300,2021,,,43
1301,2009,,,43
1302,2010,,,39
1303,2011,,,38
1304,2012,,,45
1305,2013,,,48
1306,2014,,,47
1307,2015,,,49
1308,2016,,,47
1309,2017,,,48
1310,2018,,,41
1311,2019,,,34
1312,2020,,,32
1313,2021,,,30
1314,2009,,,57
1315,2010,,,60
1316,2011,,,56
1317,2012,,,51
1318,2013,,,53
1319,2014,,,55
1320,2015,,,52
1321,2016,,,56
1322,2017,,,61
1323,2018,,,59
1324,2019,,,60
1325,2020,,,56
1326,2021,,,59
1327,2009,,,26
1328,2010,,,29
1329,2011,,,32
1330,2012,,,33
1331,2013,,,29
1332,2014,,,27
1333,2015,,,25
1334,2016,,,27
1335,2017,,,27
1336,2018,,,32
1337,2019,,,25
1338,2020,,,29
1339,2021,,,28
1340,2009,,,35
1341,2010,,,38
1342,2011,,,36
1343,2012,,,38
1344,2013,,,39
1345,2014,,,38
1346,2015,,,41
1347,2016,,,44
1348,2017,,,42
1349,2018,,,40
1350,2019,,,40
1351,2020,,,41
1352,2021,,,47
1353,2009,,,30
1354,2010,,,32
1355,2011,,,32
1356,2012,,,31
1357,2013,,,31
1358,2014,,,30
1359,2015,,,31
1360,2016,,,78
1361,2017,,,74
1362,2018,,,73
1363,2019,,,71
1364,2020,,,69
1365,2021,,,71
1366,2009,,,30
1367,2010,,,28
1368,2011,,,35
1369,2012,,,32
1370,2013,,,33
1371,2014,,,35
1372,2015,,,33
1373,2016,,,33
1374,2017,,,33
1375,2018,,,31
1376,2019,,,35
1377,2020,,,38
1378,2021,,,37
1379,2009,,,20
1380,2010,,,19
1381,2011,,,18
1382,2012,,,15
1383,2013,,,17
1384,2014,,,20
1385,2015,,,24
1386,2016,,,25
1387,2017,,,23
1388,2018,,,22
1389,2019,,,24
1390,2020,,,22
1391,2021,,,19
1392,2009,,,36
1393,2010,,,39
1394,2011,,,40
1395,2012,,,45
1396,2013,,,39
1397,2014,,,39
1398,2015,,,48
1399,2016,,,50
1400,2017,,,45
1401,2018,,,45
1402,2019,,,40
1403,2020,,,37
1404,2021,,,40
1405,2009,,,26
1406,2010,,,27
1407,2011,,,31
1408,2012,,,31
1409,2013,,,33
1410,2014,,,25
1411,2015,,,28
1412,2016,,,28
1413,2017,,,31
1414,2018,,,37
1415,2019,,,40
1416,2020,,,41
1417,2021,,,48
1418,2009,,,37
1419,2010,,,36
1420,2011,,,37
1421,2012,,,48
1422,2013,,,47
1423,2014,,,52
1424,2015,,,48
1425,2016,,,49
1426,2017,,,51
1427,2018,,,49
1428,2019,,,45
1429,2020,,,47
1430,2021,,,44
1431,2009,,,35
1432,2010,,,32
1433,2011,,,35
1434,2012,,,40
1435,2013,,,47
1436,2014,,,40
1437,2015,,,42
1438,2016,,,41
1439,2017,,,43
1440,2018,,,41
1441,2019,,,36
1442,2020,,,40
1443,2021,,,39
1444,2009,,,43
1445,2010,,,45
1446,2011,,,43
1447,2012,,,41
1448,2013,,,42
1449,2014,,,46
1450,2015,,,48
1451,2016,,,53
