Year,GeoCode,Value
4764,2014,,110
4765,2015,,113
4766,2016,,115
4767,2017,,119
4768,2018,,116
4769,2019,,116
4770,2020,,109
4771,2021,,112
4772,2009,,114
4773,2010,,120
4774,2011,,128
4775,2012,,130
4776,2013,,129
4777,2014,,128
4778,2015,,121
4779,2016,,124
4780,2017,,126
4781,2018,,119
4782,2019,,119
4783,2020,,123
4784,2021,,125
4785,2009,,95
4786,2010,,105
4787,2011,,110
4788,2012,,124
4789,2013,,125
4790,2014,,125
4791,2015,,123
4792,2016,,126
4793,2017,,128
4794,2018,,128
4795,2019,,127
4796,2020,,127
4797,2021,,128
4798,2009,,78
4799,2010,,79
4800,2011,,82
4801,2012,,88
4802,2013,,93
4803,2014,,92
4804,2015,,96
4805,2016,,109
4806,2017,,110
4807,2018,,115
4808,2019,,118
4809,2020,,120
4810,2021,,118
4811,2009,,34
4812,2010,,32
4813,2011,,36
4814,2012,,38
4815,2013,,40
4816,2014,,44
4817,2015,,45
4818,2016,,53
4819,2017,,57
4820,2018,,53
4821,2019,,60
4822,2020,,68
4823,2021,,75
4824,2009,,65
4825,2010,,73
4826,2011,,73
4827,2012,,72
4828,2013,,81
4829,2014,,83
4830,2015,,88
4831,2016,,92
4832,2017,,101
4833,2018,,110
4834,2019,,115
4835,2020,,118
4836,2021,,124
4837,2009,,81
4838,2010,,79
4839,2011,,87
4840,2012,,92
4841,2013,,91
4842,2014,,97
4843,2015,,97
4844,2016,,95
4845,2017,,100
4846,2018,,97
4847,2019,,105
4848,2020,,106
4849,2021,,115
4850,2009,,36
4851,2010,,39
4852,2011,,41
4853,2012,,55
4854,2013,,59
4855,2014,,69
4856,2015,,76
4857,2016,,77
4858,2017,,83
4859,2018,,88
4860,2019,,89
4861,2020,,88
4862,2021,,93
4863,2009,,58
4864,2010,,63
4865,2011,,66
4866,2012,,64
4867,2013,,66
4868,2014,,71
4869,2015,,75
4870,2016,,83
4871,2017,,90
4872,2018,,95
4873,2019,,102
4874,2020,,101
4875,2021,,105
4876,2009,,56
4877,2010,,62
4878,2011,,66
4879,2012,,65
4880,2013,,67
4881,2014,,78
4882,2015,,83
4883,2016,,95
4884,2017,,98
4885,2018,,108
4886,2019,,123
4887,2020,,127
4888,2021,,136
4889,2009,,85
4890,2010,,91
4891,2011,,90
4892,2012,,88
4893,2013,,93
4894,2014,,91
4895,2015,,96
4896,2016,,96
4897,2017,,94
4898,2018,,104
4899,2019,,107
4900,2020,,113
4901,2021,,112
4914,2021,,23
4915,2009,,73
4916,2010,,77
4917,2011,,75
4918,2012,,75
4919,2013,,71
4920,2014,,70
4921,2015,,73
4922,2016,,71
4923,2017,,70
4924,2018,,68
4925,2019,,72
4926,2020,,73
4927,2021,,70
4928,2009,,68
4929,2010,,70
4930,2011,,67
4931,2012,,128
4932,2013,,133
4933,2014,,88
4934,2015,,85
4935,2016,,87
4936,2017,,89
4937,2018,,90
4938,2019,,87
4939,2020,,89
4940,2021,,85
4941,2009,,104
4942,2010,,107
4943,2011,,114
4944,2012,,110
4945,2013,,109
4946,2014,,108
4947,2015,,116
4948,2016,,118
4949,2017,,123
4950,2018,,128
4951,2019,,132
4952,2020,,136
4953,2021,,141
4954,2009,,144
4955,2010,,151
4956,2011,,157
4957,2012,,149
4958,2013,,152
4959,2014,,143
4960,2015,,142
4961,2016,,149
4962,2017,,145
4963,2018,,145
4964,2019,,145
4965,2020,,145
4966,2021,,144
4967,2009,,107
4968,2010,,105
4969,2011,,103
4970,2012,,105
4971,2013,,113
4972,2014,,117
4973,2015,,117
4974,2016,,118
4975,2017,,116
4976,2018,,121
4977,2019,,114
4978,2020,,125
4979,2021,,126
4980,2009,,57
4981,2010,,56
4982,2011,,65
4983,2012,,66
4984,2013,,64
4985,2014,,70
4986,2015,,74
4987,2016,,76
4988,2017,,83
4989,2018,,177
4990,2019,,176
4991,2020,,181
4992,2021,,185
4993,2009,,122
4994,2010,,125
4995,2011,,137
4996,2012,,140
4997,2013,,137
4998,2014,,142
4999,2015,,146
5000,2016,,143
5001,2017,,151
5002,2018,,156
5003,2019,,159
5004,2020,,166
5005,2021,,170
5006,2009,,181
5007,2010,,174
5008,2011,,173
5009,2012,,171
5010,2013,,162
5011,2014,,150
5012,2015,,155
5013,2016,,158
5014,2017,,163
5015,2018,,168
5016,2019,,164
5017,2020,,156
5018,2021,,161
5019,2009,,102
5020,2010,,100
5021,2011,,105
5022,2012,,107
5023,2013,,101
5024,2014,,97
5025,2015,,100
5026,2016,,97
5027,2017,,93
5028,2018,,88
5029,2019,,88
5030,2020,,92
5031,2021,,90
5032,2009,,149
5033,2010,,145
5034,2011,,136
5035,2012,,138
5036,2013,,130
5037,2014,,131
5038,2015,,123
5039,2016,,119
5040,2017,,121
5041,2018,,121
5042,2019,,117
5043,2020,,110
5044,2021,,112
5045,2009,,120
5046,2010,,120
5047,2011,,122
5048,2012,,123
5049,2013,,119
5050,2014,,121
5051,2015,,115
5052,2016,,114
5053,2017,,111
5054,2018,,114
5055,2019,,124
5056,2020,,126
5057,2021,,122
5058,2009,,98
5059,2010,,93
5060,2011,,93
5061,2012,,94
5062,2013,,89
5063,2014,,92
5064,2015,,91
5065,2016,,83
5066,2017,,80
5067,2018,,76
5068,2019,,72
5069,2020,,68
5070,2021,,70
5071,2009,,106
5072,2010,,104
5073,2011,,101
5074,2012,,94
5075,2013,,98
5076,2014,,103
5077,2015,,106
5078,2016,,105
5079,2017,,111
5080,2018,,106
5081,2019,,104
5082,2020,,99
5083,2021,,101
5084,2009,,125
5085,2010,,125
5086,2011,,118
5087,2012,,114
5088,2013,,115
5089,2014,,119
5090,2015,,121
5091,2016,,122
5092,2017,,113
5093,2018,,122
5094,2019,,113
5095,2020,,114
5096,2021,,106
5097,2009,,148
5098,2010,,142
5099,2011,,144
5100,2012,,139
5101,2013,,143
5102,2014,,137
5103,2015,,133
5104,2016,,132
5105,2017,,126
5106,2018,,128
5107,2019,,124
5108,2020,,122
5109,2021,,124
5110,2009,,130
5111,2010,,121
5112,2011,,121
5113,2012,,115
5114,2013,,114
5115,2014,,107
5116,2015,,106
5117,2016,,103
5118,2017,,103
5119,2018,,97
5120,2019,,96
5121,2020,,92
5122,2021,,95
5123,2009,,91
5124,2010,,84
5125,2011,,77
5126,2012,,79
5127,2013,,78
5128,2014,,81
5129,2015,,81
5130,2016,,71
5131,2017,,68
5132,2018,,59
5133,2019,,57
5134,2020,,58
5135,2021,,60
5136,2009,,111
5137,2010,,109
5138,2011,,106
5139,2012,,109
5140,2013,,114
5141,2014,,113
5142,2015,,113
5143,2016,,111
5144,2017,,106
5145,2018,,103
5146,2019,,190
5147,2020,,173
5148,2021,,168
5149,2009,,85
5150,2010,,85
5151,2011,,91
5152,2012,,85
5153,2013,,82
5154,2014,,82
5155,2015,,85
5156,2016,,79
5157,2017,,82
5158,2018,,83
5159,2019,,76
5160,2020,,75
5161,2021,,72
5162,2009,,82
5163,2010,,85
5164,2011,,80
5165,2012,,84
5166,2013,,80
5167,2014,,81
5168,2015,,78
5169,2016,,78
5170,2017,,80
5171,2018,,85
5172,2019,,78
5173,2020,,72
5174,2021,,74
5175,2009,,145
5176,2010,,145
5177,2011,,143
5178,2012,,143
5179,2013,,141
5180,2014,,145
5181,2015,,144
5182,2016,,142
5183,2017,,136
5184,2018,,131
5185,2019,,120
5186,2020,,120
5187,2021,,124
5188,2009,,93
5189,2010,,94
5190,2011,,96
5191,2012,,93
5192,2013,,92
5193,2014,,93
5194,2015,,98
5195,2016,,101
5196,2017,,96
5197,2018,,99
5198,2019,,94
5199,2020,,88
5200,2021,,84
5201,2009,,63
5202,2010,,59
5203,2011,,62
5204,2012,,61
5205,2013,,58
5206,2014,,64
5207,2015,,67
5208,2016,,63
5209,2017,,65
5210,2018,,62
5211,2019,,66
5212,2020,,67
5213,2021,,70
5214,2009,,88
5215,2010,,92
5216,2011,,89
5217,2012,,98
5218,2013,,112
5219,2014,,115
5220,2015,,128
5221,2016,,135
5222,2017,,145
5223,2018,,151
5224,2019,,157
5225,2020,,170
5226,2021,,186
5227,2009,,138
5228,2010,,138
5229,2011,,151
5230,2012,,150
5231,2013,,152
5232,2014,,162
5233,2015,,163
5234,2016,,160
5235,2017,,169
5236,2018,,170
5237,2019,,169
5238,2020,,179
5239,2021,,181
5240,2009,,77
5241,2010,,81
5242,2011,,77
5243,2012,,78
5244,2013,,81
5245,2014,,82
5246,2015,,88
5247,2016,,86
5248,2017,,88
5249,2018,,93
5250,2019,,92
5251,2020,,90
5252,2021,,95
5253,2009,,98
5254,2010,,99
5255,2011,,99
5256,2012,,97
5257,2013,,97
5258,2014,,92
5259,2015,,92
5260,2016,,86
5261,2017,,89
5262,2018,,91
5263,2019,,89
5264,2020,,86
5265,2021,,90
5266,2009,,176
5267,2010,,176
5268,2011,,173
5269,2012,,163
5270,2013,,158
5271,2014,,155
5272,2015,,154
5273,2016,,150
5274,2017,,134
5275,2018,,127
5276,2019,,118
5277,2020,,112
5278,2021,,110
5279,2009,,117
5280,2010,,118
5281,2011,,122
5282,2012,,122
5283,2013,,122
5284,2014,,118
5285,2015,,126
5286,2016,,129
5287,2017,,130
5288,2018,,127
5289,2019,,133
5290,2020,,143
5291,2021,,148
5292,2009,,137
5293,2010,,143
5294,2011,,148
5295,2012,,158
5296,2013,,153
5297,2014,,151
5298,2015,,162
5299,2016,,158
5300,2017,,154
5301,2018,,159
5302,2019,,152
5303,2020,,155
5304,2021,,158
5305,2009,,51
5306,2010,,52
5307,2011,,54
5308,2012,,59
5309,2013,,58
5310,2014,,60
5311,2015,,60
5312,2016,,67
5313,2017,,72
5314,2018,,76
5315,2019,,78
5316,2020,,83
5317,2021,,90
5318,2009,,128
5319,2010,,134
5320,2011,,146
5321,2012,,156
5322,2013,,155
5323,2014,,162
5324,2015,,161
5325,2016,,162
5326,2017,,179
5327,2018,,190
5328,2019,,210
5329,2020,,218
5330,2021,,219
5331,2009,,148
5332,2010,,151
5333,2011,,155
5334,2012,,147
5335,2013,,139
5336,2014,,138
5337,2015,,132
5338,2016,,127
5339,2017,,119
5340,2018,,114
5341,2019,,112
5342,2020,,109
5343,2021,,104
5344,2009,,74
5345,2010,,69
5346,2011,,72
5347,2012,,72
5348,2013,,69
5349,2014,,71
5350,2015,,67
5351,2016,,67
5352,2017,,66
5353,2018,,68
5354,2019,,70
5355,2020,,62
5356,2021,,63
5357,2009,,110
5358,2010,,106
5359,2011,,101
5360,2012,,98
5361,2013,,99
5362,2014,,99
5363,2015,,96
5364,2016,,99
5365,2017,,93
5366,2018,,86
5367,2019,,84
5368,2020,,84
5369,2021,,88
5370,2009,,134
5371,2010,,140
5372,2011,,137
5373,2012,,139
5374,2013,,140
5375,2014,,148
5376,2015,,153
5377,2016,,157
5378,2017,,150
5379,2018,,143
5380,2019,,142
5381,2020,,145
5382,2021,,147
5383,2009,,116
5384,2010,,113
5385,2011,,116
5386,2012,,113
5387,2013,,111
5388,2014,,114
5389,2015,,111
5390,2016,,114
5391,2017,,110
5392,2018,,119
5393,2019,,121
5394,2020,,118
5395,2021,,121
5396,2009,,101
5397,2010,,104
5398,2011,,97
5399,2012,,93
5400,2013,,95
5401,2014,,92
5402,2015,,91
5403,2016,,90
5404,2017,,98
5405,2018,,109
5406,2019,,107
5407,2020,,102
5408,2021,,106
5409,2009,,96
5410,2010,,98
5411,2011,,100
5412,2012,,106
5413,2013,,116
5414,2014,,124
5415,2015,,130
5416,2016,,135
5417,2017,,138
5418,2018,,146
5419,2019,,154
5420,2020,,164
5421,2021,,165
5422,2009,,74
5423,2010,,77
5424,2011,,78
5425,2012,,79
5426,2013,,79
5427,2014,,83
5428,2015,,88
5429,2016,,94
5430,2017,,99
5431,2018,,104
5432,2019,,108
5433,2020,,110
5434,2021,,119
5435,2009,,51
5436,2010,,55
5437,2011,,55
5438,2012,,61
5439,2013,,64
5440,2014,,72
5441,2015,,77
5442,2016,,86
5443,2017,,95
5444,2018,,94
5445,2019,,103
5446,2020,,110
5447,2021,,112
5448,2009,,58
5449,2010,,56
5450,2011,,64
5451,2012,,65
5452,2013,,68
5453,2014,,71
5454,2015,,72
5455,2016,,75
5456,2017,,75
5457,2018,,80
5458,2019,,80
5459,2020,,88
5460,2021,,101
5461,2009,,43
5462,2010,,43
5463,2011,,42
5464,2012,,41
5465,2013,,41
5466,2014,,44
5467,2015,,47
5468,2016,,51
5469,2017,,55
5470,2018,,60
5471,2019,,69
5472,2020,,68
5473,2021,,73
5479,2014,,50
5480,2015,,54
5481,2016,,55
5482,2017,,57
5483,2018,,60
5484,2019,,60
5485,2020,,71
5486,2021,,85
5487,2009,,166
5488,2010,,170
5489,2011,,159
5490,2012,,156
5491,2013,,148
5492,2014,,144
5493,2015,,140
5494,2016,,230
5495,2017,,227
5496,2018,,214
5497,2019,,206
5498,2020,,200
5499,2021,,194
5500,2009,,99
5501,2010,,102
5502,2011,,97
5503,2012,,103
5504,2013,,104
5505,2014,,102
5506,2015,,98
5507,2016,,105
5508,2017,,97
5509,2018,,99
5510,2019,,102
5511,2020,,106
5512,2021,,110
5513,2009,,150
5514,2010,,151
5515,2011,,153
5516,2012,,160
5517,2013,,158
5518,2014,,158
5519,2015,,156
5520,2016,,145
5521,2017,,149
5522,2018,,147
5523,2019,,147
5524,2020,,141
5525,2021,,146
5526,2009,,148
5527,2010,,152
5528,2011,,235
5529,2012,,237
5530,2013,,236
5531,2014,,232
5532,2015,,230
5533,2016,,230
5534,2017,,220
5535,2018,,214
5536,2019,,211
5537,2020,,208
5538,2021,,207
5539,2009,,90
5540,2010,,92
5541,2011,,96
5542,2012,,97
5543,2013,,102
5544,2014,,108
5545,2015,,111
5546,2016,,114
5547,2017,,121
5548,2018,,126
5549,2019,,129
5550,2020,,135
5551,2021,,137
5552,2009,,156
5553,2010,,151
5554,2011,,157
5555,2012,,155
5556,2013,,154
5557,2014,,154
5558,2015,,150
5559,2016,,154
5560,2017,,156
5561,2018,,151
5562,2019,,150
5563,2020,,151
5564,2021,,152
5565,2009,,167
5566,2010,,170
5567,2011,,174
5568,2012,,170
5569,2013,,172
5570,2014,,171
5571,2015,,171
5572,2016,,167
5573,2017,,163
5574,2018,,166
5575,2019,,178
5576,2020,,183
5577,2021,,184
5578,2009,,100
5579,2010,,100
5580,2011,,92
5581,2012,,92
5582,2013,,92
5583,2014,,93
5584,2015,,89
5585,2016,,85
5586,2017,,93
5587,2018,,89
5588,2019,,94
5589,2020,,98
5590,2021,,97
5591,2009,,124
5592,2010,,127
5593,2011,,131
5594,2012,,129
5595,2013,,127
5596,2014,,121
5597,2015,,126
5598,2016,,132
5599,2017,,134
5600,2018,,140
5601,2019,,144
5602,2020,,144
5603,2021,,145
5604,2009,,110
5605,2010,,110
5606,2011,,109
5607,2012,,114
5608,2013,,120
5609,2014,,124
5610,2015,,137
5611,2016,,138
5612,2017,,137
5613,2018,,135
5614,2019,,146
5615,2020,,150
5616,2021,,163
5617,2009,,101
5618,2010,,106
5619,2011,,100
5620,2012,,102
5621,2013,,104
5622,2014,,113
5623,2015,,109
5624,2016,,107
5625,2017,,103
5626,2018,,106
5627,2019,,104
5628,2020,,101
5629,2021,,104
5630,2009,,98
5631,2010,,101
5632,2011,,102
5633,2012,,105
5634,2013,,109
5635,2014,,106
5636,2015,,107
5637,2016,,108
5638,2017,,110
5639,2018,,111
5640,2019,,107
5641,2020,,105
5642,2021,,108
5643,2009,,54
5644,2010,,51
5645,2011,,54
5646,2012,,55
5647,2013,,59
5648,2014,,62
5649,2015,,63
5650,2016,,66
5651,2017,,72
5652,2018,,72
5653,2019,,72
5654,2020,,74
5655,2021,,75
5656,2009,,107
5657,2010,,119
5658,2011,,126
5659,2012,,127
5660,2013,,126
5661,2014,,135
5662,2015,,127
5663,2016,,121
5664,2017,,129
5665,2018,,135
5666,2019,,138
5667,2020,,140
5668,2021,,145
5669,2009,,105
5670,2010,,97
5671,2011,,96
5672,2012,,106
5673,2013,,109
5674,2014,,103
5675,2015,,106
5676,2016,,99
5677,2017,,96
5678,2018,,100
5679,2019,,93
5680,2020,,92
5681,2021,,92
5682,2009,,101
5683,2010,,108
5684,2011,,110
5685,2012,,108
5686,2013,,113
5687,2014,,121
5688,2015,,118
5689,2016,,118
5690,2017,,120
5691,2018,,122
5692,2019,,135
5693,2020,,134
5694,2021,,135
5695,2009,,89
5696,2010,,93
5697,2011,,199
5698,2012,,197
5699,2013,,195
5700,2014,,204
5701,2015,,200
5702,2016,,196
5703,2017,,189
5704,2018,,188
5705,2019,,191
5706,2020,,201
5707,2021,,203
5708,2009,,103
5709,2010,,98
5710,2011,,104
5711,2012,,105
5712,2013,,111
5713,2014,,115
5714,2015,,120
5715,2016,,119
5716,2017,,120
5717,2018,,117
5718,2019,,117
5719,2020,,120
5720,2021,,124
5721,2009,,125
5722,2010,,132
5723,2011,,135
5724,2012,,135
5725,2013,,142
5726,2014,,143
5727,2015,,153
5728,2016,,159
5729,2017,,165
5730,2018,,163
5731,2019,,179
5732,2020,,173
5733,2021,,164
5734,2009,,70
5735,2010,,78
5736,2011,,80
5737,2012,,82
5738,2013,,85
5739,2014,,84
5740,2015,,88
5741,2016,,95
5742,2017,,103
5743,2018,,104
5744,2019,,109
5745,2020,,128
5746,2021,,127
5747,2009,,133
5748,2010,,142
5749,2011,,145
5750,2012,,146
5751,2013,,147
5752,2014,,155
5753,2015,,155
5754,2016,,151
5755,2017,,147
5756,2018,,150
5757,2019,,147
5758,2020,,149
5759,2021,,148
5760,2009,,108
5761,2010,,107
5762,2011,,101
5763,2012,,99
5764,2013,,101
5765,2014,,101
5766,2015,,102
5767,2016,,100
5768,2017,,101
5769,2018,,100
5770,2019,,101
5771,2020,,94
5772,2021,,95
5773,2009,,106
5774,2010,,112
5775,2011,,117
5776,2012,,127
5777,2013,,123
5778,2014,,130
5779,2015,,144
5780,2016,,156
5781,2017,,161
5782,2018,,166
5783,2019,,160
5784,2020,,168
5785,2021,,172
5786,2009,,105
5787,2010,,108
5788,2011,,120
5789,2012,,114
5790,2013,,111
5791,2014,,117
5792,2015,,106
5793,2016,,101
5794,2017,,99
5795,2018,,97
5796,2019,,99
5797,2020,,95
5798,2021,,91
5799,2009,,129
5800,2010,,131
5801,2011,,126
5802,2012,,131
5803,2013,,140
5804,2014,,144
5805,2015,,159
5806,2016,,158
5807,2017,,158
5808,2018,,164
5809,2019,,160
5810,2020,,165
5811,2021,,168
5812,2009,,97
5813,2010,,102
5814,2011,,105
5815,2012,,105
5816,2013,,109
5817,2014,,111
5818,2015,,112
5819,2016,,107
5820,2017,,105
5821,2018,,113
5822,2019,,117
5823,2020,,113
5824,2021,,113
5825,2009,,98
5826,2010,,101
5827,2011,,99
5828,2012,,99
5829,2013,,102
5830,2014,,106
5831,2015,,105
5832,2016,,100
5833,2017,,98
5834,2018,,101
5835,2019,,97
5836,2020,,98
5837,2021,,96
5838,2009,,113
5839,2010,,124
5840,2011,,125
5841,2012,,122
5842,2013,,121
5843,2014,,130
5844,2015,,143
5845,2016,,139
5846,2017,,144
5847,2018,,148
5848,2019,,159
5849,2020,,154
5850,2021,,150
5851,2009,,73
5852,2010,,81
5853,2011,,85
5854,2012,,89
5855,2013,,95
5856,2014,,95
5857,2015,,92
5858,2016,,93
5859,2017,,92
5860,2018,,96
5861,2019,,98
5862,2020,,97
5863,2021,,94
5864,2009,,105
5865,2010,,103
5866,2011,,98
5867,2012,,93
5868,2013,,95
5869,2014,,95
5870,2015,,97
5871,2016,,103
5872,2017,,100
5873,2018,,99
5874,2019,,97
5875,2020,,96
5876,2021,,101
5877,2009,,148
5878,2010,,150
5879,2011,,157
5880,2012,,164
5881,2013,,171
5882,2014,,109
5883,2015,,109
5884,2016,,112
5885,2017,,112
5886,2018,,118
5887,2019,,112
5888,2020,,116
5889,2021,,113
5890,2009,,63
5891,2010,,71
5892,2011,,85
5893,2012,,94
5894,2013,,97
5895,2014,,106
5896,2015,,116
5897,2016,,121
5898,2017,,133
5899,2018,,139
5900,2019,,146
5901,2020,,150
5902,2021,,167
5903,2009,,44
5904,2010,,49
5905,2011,,52
5906,2012,,64
5907,2013,,66
5908,2014,,70
5909,2015,,73
5910,2016,,83
5911,2017,,80
5912,2018,,83
5913,2019,,95
5914,2020,,106
5915,2021,,112
5916,2009,,75
5917,2010,,86
5918,2011,,91
5919,2012,,99
5920,2013,,104
5921,2014,,106
5922,2015,,111
5923,2016,,116
5924,2017,,121
5925,2018,,123
5926,2019,,129
5927,2020,,135
5928,2021,,139
5929,2009,,68
5930,2010,,70
5931,2011,,75
5932,2012,,76
5933,2013,,82
5934,2014,,83
5935,2015,,83
5936,2016,,90
5937,2017,,91
5938,2018,,91
5939,2019,,94
5940,2020,,102
5941,2021,,107
5942,2009,,51
5943,2010,,59
5944,2011,,41
5945,2012,,50
5946,2013,,53
5947,2014,,60
5948,2015,,71
5949,2016,,83
5950,2017,,94
5951,2018,,101
5952,2019,,106
5953,2020,,114
5954,2021,,113
5955,2009,,35
5956,2010,,37
5957,2011,,46
5958,2012,,52
5959,2013,,59
5960,2014,,63
5961,2015,,76
5962,2016,,88
5963,2017,,97
5964,2018,,108
5965,2019,,109
5966,2020,,119
5967,2021,,63
5968,2009,,57
5969,2010,,56
5970,2011,,64
5971,2012,,72
5972,2013,,72
5973,2014,,72
5974,2015,,79
5975,2016,,87
5976,2017,,92
5977,2018,,104
5978,2019,,104
5979,2020,,104
5980,2021,,113
5981,2009,,56
5982,2010,,64
5983,2011,,61
5984,2012,,64
5985,2013,,74
5986,2014,,77
5987,2015,,83
5988,2016,,91
5989,2017,,91
5990,2018,,91
5991,2019,,95
5992,2020,,100
5993,2021,,104
5994,2009,,15
5995,2010,,19
5996,2011,,24
5997,2012,,29
5998,2013,,31
5999,2014,,35
6000,2015,,36
6001,2016,,44
6002,2017,,52
6003,2018,,66
6004,2019,,67
6005,2020,,74
6006,2021,,74
6009,2011,,27
6010,2012,,32
6011,2013,,33
6012,2014,,40
6013,2015,,47
6014,2016,,49
6015,2017,,51
6016,2018,,58
6017,2019,,65
6018,2020,,70
6019,2021,,73
6025,2014,,67
6026,2015,,71
6027,2016,,74
6028,2017,,79
6029,2018,,77
6030,2019,,84
6031,2020,,89
6032,2021,,90
6045,2021,,68
6046,2009,,131
6047,2010,,129
6048,2011,,140
6049,2012,,137
6050,2013,,145
6051,2014,,153
6052,2015,,159
6053,2016,,167
6054,2017,,170
6055,2018,,176
6056,2019,,178
6057,2020,,179
6058,2021,,190
6059,2009,,126
6060,2010,,125
6061,2011,,138
6062,2012,,141
6063,2013,,151
6064,2014,,163
6065,2015,,172
6066,2016,,177
6067,2017,,181
6068,2018,,185
6069,2019,,200
6070,2020,,207
6071,2021,,222
6072,2009,,53
6073,2010,,50
6074,2011,,50
6075,2012,,55
6076,2013,,57
6077,2014,,57
6078,2015,,59
6079,2016,,63
6080,2017,,69
6081,2018,,72
6082,2019,,76
6083,2020,,81
6084,2021,,84
6085,2009,,233
6086,2010,,228
6087,2011,,226
6088,2012,,218
6089,2013,,208
6090,2014,,203
6091,2015,,193
6092,2016,,184
6093,2017,,176
6094,2018,,165
6095,2019,,149
6096,2020,,144
6097,2021,,136
6098,2009,,66
6099,2010,,66
6100,2011,,74
6101,2012,,76
6102,2013,,79
6103,2014,,91
6104,2015,,100
6105,2016,,103
6106,2017,,112
6107,2018,,111
6108,2019,,117
6109,2020,,127
6110,2021,,135
6111,2009,,104
6112,2010,,115
6113,2011,,119
6114,2012,,126
6115,2013,,127
6116,2014,,129
6117,2015,,126
6118,2016,,124
6119,2017,,123
6120,2018,,122
6121,2019,,115
6122,2020,,111
6123,2021,,109
6124,2009,,91
6125,2010,,98
6126,2011,,103
6127,2012,,108
6128,2013,,112
6129,2014,,119
6130,2015,,125
6131,2016,,122
6132,2017,,131
6133,2018,,151
6134,2019,,157
6135,2020,,169
6136,2021,,172
6137,2009,,87
6138,2010,,94
6139,2011,,98
6140,2012,,94
6141,2013,,99
6142,2014,,105
6143,2015,,110
6144,2016,,111
6145,2017,,114
6146,2018,,121
6147,2019,,118
6148,2020,,117
6149,2021,,115
6150,2009,,86
6151,2010,,91
6152,2011,,99
6153,2012,,110
6154,2013,,112
6155,2014,,123
6156,2015,,126
6157,2016,,132
6158,2017,,139
6159,2018,,138
6160,2019,,145
6161,2020,,157
6162,2021,,166
6163,2009,,56
6164,2010,,54
6165,2011,,59
6166,2012,,61
6167,2013,,67
6168,2014,,68
6169,2015,,77
6170,2016,,79
6171,2017,,81
6172,2018,,84
6173,2019,,86
6174,2020,,87
6175,2021,,99
6176,2009,,102
6177,2010,,114
6178,2011,,123
6179,2012,,129
6180,2013,,134
6181,2014,,139
6182,2015,,153
6183,2016,,161
6184,2017,,169
6185,2018,,184
6186,2019,,195
6187,2020,,209
6188,2021,,211
6189,2009,,63
6190,2010,,66
6191,2011,,70
6192,2012,,75
6193,2013,,86
6194,2014,,88
6195,2015,,98
6196,2016,,107
6197,2017,,106
6198,2018,,104
6199,2019,,109
6200,2020,,114
6201,2021,,115
6202,2009,,67
6203,2010,,74
6204,2011,,78
6205,2012,,81
6206,2013,,92
6207,2014,,95
6208,2015,,110
6209,2016,,116
6210,2017,,134
6211,2018,,142
6212,2019,,154
6213,2020,,164
6214,2021,,168
6215,2009,,151
6216,2010,,145
6217,2011,,154
6218,2012,,162
6219,2013,,164
6220,2014,,160
6221,2015,,161
6222,2016,,159
6223,2017,,153
6224,2018,,141
6225,2019,,135
6226,2020,,123
6227,2021,,119
6228,2009,,143
6229,2010,,140
6230,2011,,131
6231,2012,,125
6232,2013,,127
6233,2014,,125
6234,2015,,124
6235,2016,,116
6236,2017,,108
6237,2018,,105
6238,2019,,99
6239,2020,,101
6240,2021,,102
6241,2009,,156
6242,2010,,156
6243,2011,,159
6244,2012,,161
6245,2013,,163
6246,2014,,161
6247,2015,,157
6248,2016,,165
6249,2017,,160
6250,2018,,153
6251,2019,,151
6252,2020,,152
6253,2021,,154
6254,2009,,74
6255,2010,,78
6256,2011,,75
6257,2012,,75
6258,2013,,87
6259,2014,,89
6260,2015,,101
6261,2016,,102
6262,2017,,110
6263,2018,,113
6264,2019,,117
6265,2020,,120
6266,2021,,124
6267,2009,,69
6268,2010,,72
6269,2011,,75
6270,2012,,78
6271,2013,,84
6272,2014,,88
6273,2015,,86
6274,2016,,88
6275,2017,,89
6276,2018,,89
6277,2019,,86
6278,2020,,91
6279,2021,,89
6280,2009,,81
6281,2010,,84
6282,2011,,85
6283,2012,,95
6284,2013,,103
6285,2014,,110
6286,2015,,114
6287,2016,,118
6288,2017,,132
6289,2018,,145
6290,2019,,149
6291,2020,,162
6292,2021,,168
6293,2009,,83
6294,2010,,90
6295,2011,,93
6296,2012,,99
6297,2013,,107
6298,2014,,110
6299,2015,,118
6300,2016,,117
6301,2017,,117
6302,2018,,119
6303,2019,,118
6304,2020,,117
6305,2021,,120
6306,2009,,115
6307,2010,,117
6308,2011,,123
6309,2012,,126
6310,2013,,126
6311,2014,,133
6312,2015,,134
6313,2016,,137
6314,2017,,144
6315,2018,,151
6316,2019,,143
6317,2020,,154
6318,2021,,161
6319,2009,,115
6320,2010,,125
6321,2011,,126
6322,2012,,131
6323,2013,,132
6324,2014,,136
6325,2015,,141
6326,2016,,145
6327,2017,,149
6328,2018,,154
6329,2019,,165
6330,2020,,168
6331,2021,,171
6332,2009,,89
6333,2010,,97
6334,2011,,95
6335,2012,,94
6336,2013,,110
6337,2014,,117
6338,2015,,125
6339,2016,,140
6340,2017,,143
6341,2018,,158
6342,2019,,169
6343,2020,,183
6344,2021,,185
6345,2009,,69
6346,2010,,74
6347,2011,,71
6348,2012,,80
6349,2013,,88
6350,2014,,93
6351,2015,,98
6352,2016,,103
6353,2017,,104
