Year,Gender,GeoCode,Value
5698,2012,,,75
5699,2013,,,79
5700,2014,,,72
5701,2015,,,71
5702,2016,,,70
5703,2017,,,68
5704,2018,,,72
5705,2019,,,67
5706,2020,,,63
5707,2021,,,63
5708,2009,,,56
5709,2010,,,61
5710,2011,,,60
5711,2012,,,58
5712,2013,,,58
5713,2014,,,61
5714,2015,,,59
5715,2016,,,61
5716,2017,,,63
5717,2018,,,70
5718,2019,,,78
5719,2020,,,73
5720,2021,,,73
5721,2009,,,55
5722,2010,,,62
5723,2011,,,126
5724,2012,,,122
5725,2013,,,122
5726,2014,,,129
5727,2015,,,127
5728,2016,,,123
5729,2017,,,116
5730,2018,,,113
5731,2019,,,108
5732,2020,,,118
5733,2021,,,121
5734,2009,,,70
5735,2010,,,68
5736,2011,,,70
5737,2012,,,67
5738,2013,,,68
5739,2014,,,70
5740,2015,,,73
5741,2016,,,74
5742,2017,,,73
5743,2018,,,67
5744,2019,,,65
5745,2020,,,70
5746,2021,,,76
5747,2009,,,80
5748,2010,,,90
5749,2011,,,91
5750,2012,,,92
5751,2013,,,99
5752,2014,,,96
5753,2015,,,101
5754,2016,,,104
5755,2017,,,109
5756,2018,,,103
5757,2019,,,109
5758,2020,,,104
5759,2021,,,92
5760,2009,,,48
5761,2010,,,55
5762,2011,,,58
5763,2012,,,60
5764,2013,,,61
5765,2014,,,62
5766,2015,,,64
5767,2016,,,66
5768,2017,,,70
5769,2018,,,67
5770,2019,,,69
5771,2020,,,80
5772,2021,,,79
5773,2009,,,77
5774,2010,,,81
5775,2011,,,80
5776,2012,,,81
5777,2013,,,78
5778,2014,,,85
5779,2015,,,90
5780,2016,,,87
5781,2017,,,82
5782,2018,,,83
5783,2019,,,83
5784,2020,,,91
5785,2021,,,96
5786,2009,,,85
5787,2010,,,82
5788,2011,,,78
5789,2012,,,75
5790,2013,,,74
5791,2014,,,75
5792,2015,,,74
5793,2016,,,73
5794,2017,,,72
5795,2018,,,73
5796,2019,,,72
5797,2020,,,68
5798,2021,,,69
5799,2009,,,61
5800,2010,,,60
5801,2011,,,62
5802,2012,,,64
5803,2013,,,64
5804,2014,,,68
5805,2015,,,78
5806,2016,,,82
5807,2017,,,86
5808,2018,,,81
5809,2019,,,71
5810,2020,,,76
5811,2021,,,85
5812,2009,,,65
5813,2010,,,65
5814,2011,,,74
5815,2012,,,64
5816,2013,,,67
5817,2014,,,67
5818,2015,,,57
5819,2016,,,54
5820,2017,,,53
5821,2018,,,55
5822,2019,,,56
5823,2020,,,52
5824,2021,,,48
5825,2009,,,76
5826,2010,,,80
5827,2011,,,79
5828,2012,,,81
5829,2013,,,95
5830,2014,,,98
5831,2015,,,110
5832,2016,,,105
5833,2017,,,108
5834,2018,,,116
5835,2019,,,117
5836,2020,,,120
5837,2021,,,122
5838,2009,,,61
5839,2010,,,63
5840,2011,,,64
5841,2012,,,63
5842,2013,,,65
5843,2014,,,67
5844,2015,,,65
5845,2016,,,66
5846,2017,,,66
5847,2018,,,71
5848,2019,,,74
5849,2020,,,71
5850,2021,,,74
5851,2009,,,66
5852,2010,,,70
5853,2011,,,68
5854,2012,,,64
5855,2013,,,64
5856,2014,,,70
5857,2015,,,67
5858,2016,,,67
5859,2017,,,66
5860,2018,,,69
5861,2019,,,67
5862,2020,,,71
5863,2021,,,74
5864,2009,,,59
5865,2010,,,68
5866,2011,,,68
5867,2012,,,68
5868,2013,,,66
5869,2014,,,73
5870,2015,,,81
5871,2016,,,78
5872,2017,,,81
5873,2018,,,85
5874,2019,,,93
5875,2020,,,91
5876,2021,,,88
5877,2009,,,45
5878,2010,,,52
5879,2011,,,53
5880,2012,,,55
5881,2013,,,57
5882,2014,,,60
5883,2015,,,57
5884,2016,,,54
5885,2017,,,51
5886,2018,,,53
5887,2019,,,51
5888,2020,,,55
5889,2021,,,53
5890,2009,,,63
5891,2010,,,61
5892,2011,,,55
5893,2012,,,53
5894,2013,,,56
5895,2014,,,57
5896,2015,,,61
5897,2016,,,64
5898,2017,,,65
5899,2018,,,64
5900,2019,,,63
5901,2020,,,61
5902,2021,,,67
5903,2009,,,89
5904,2010,,,96
5905,2011,,,100
5906,2012,,,100
5907,2013,,,107
5908,2014,,,68
5909,2015,,,70
5910,2016,,,72
5911,2017,,,72
5912,2018,,,70
5913,2019,,,64
5914,2020,,,71
5915,2021,,,69
5916,2009,,,29
5917,2010,,,33
5918,2011,,,43
5919,2012,,,46
5920,2013,,,49
5921,2014,,,58
5922,2015,,,61
5923,2016,,,67
5924,2017,,,76
5925,2018,,,80
5926,2019,,,81
5927,2020,,,77
5928,2021,,,85
5929,2009,,,20
5930,2010,,,21
5931,2011,,,23
5932,2012,,,27
5933,2013,,,31
5934,2014,,,35
5935,2015,,,36
5936,2016,,,43
5937,2017,,,42
5938,2018,,,45
5939,2019,,,52
5940,2020,,,56
5941,2021,,,56
5942,2009,,,40
5943,2010,,,45
5944,2011,,,50
5945,2012,,,48
5946,2013,,,48
5947,2014,,,47
5948,2015,,,54
5949,2016,,,60
5950,2017,,,64
5951,2018,,,66
5952,2019,,,68
5953,2020,,,74
5954,2021,,,79
5955,2009,,,43
5956,2010,,,44
5957,2011,,,43
5958,2012,,,42
5959,2013,,,50
5960,2014,,,55
5961,2015,,,52
5962,2016,,,57
5963,2017,,,56
5964,2018,,,52
5965,2019,,,56
5966,2020,,,61
5967,2021,,,65
5968,2009,,,24
5969,2010,,,27
5970,2011,,,18
5971,2012,,,22
5972,2013,,,27
5973,2014,,,32
5974,2015,,,37
5975,2016,,,42
5976,2017,,,52
5977,2018,,,56
5978,2019,,,59
5979,2020,,,63
5980,2021,,,65
5981,2009,,,18
5982,2010,,,22
5983,2011,,,26
5984,2012,,,28
5985,2013,,,33
5986,2014,,,37
5987,2015,,,41
5988,2016,,,47
5989,2017,,,49
5990,2018,,,56
5991,2019,,,54
5992,2020,,,55
5993,2021,,,33
5994,2009,,,26
5995,2010,,,25
5996,2011,,,31
5997,2012,,,37
5998,2013,,,35
5999,2014,,,37
6000,2015,,,42
6001,2016,,,46
6002,2017,,,50
6003,2018,,,61
6004,2019,,,63
6005,2020,,,64
6006,2021,,,66
6007,2009,,,35
6008,2010,,,39
6009,2011,,,35
6010,2012,,,35
6011,2013,,,40
6012,2014,,,41
6013,2015,,,42
6014,2016,,,45
6015,2017,,,43
6016,2018,,,49
6017,2019,,,50
6018,2020,,,56
6019,2021,,,57
6020,2009,,,7
6021,2010,,,6
6022,2011,,,8
6023,2012,,,13
6024,2013,,,14
6025,2014,,,16
6026,2015,,,13
6027,2016,,,17
6028,2017,,,20
6029,2018,,,32
6030,2019,,,35
6031,2020,,,38
6032,2021,,,37
6035,2011,,,14
6036,2012,,,17
6037,2013,,,16
6038,2014,,,19
6039,2015,,,19
6040,2016,,,17
6041,2017,,,15
6042,2018,,,22
6043,2019,,,28
6044,2020,,,31
6045,2021,,,33
6051,2014,,,40
6052,2015,,,43
6053,2016,,,46
6054,2017,,,48
6055,2018,,,44
6056,2019,,,48
6057,2020,,,45
6058,2021,,,52
6071,2021,,,29
6072,2009,,,76
6073,2010,,,68
6074,2011,,,70
6075,2012,,,65
6076,2013,,,71
6077,2014,,,68
6078,2015,,,70
6079,2016,,,80
6080,2017,,,72
6081,2018,,,69
6082,2019,,,82
6083,2020,,,84
6084,2021,,,94
6085,2009,,,70
6086,2010,,,69
6087,2011,,,80
6088,2012,,,84
6089,2013,,,90
6090,2014,,,91
6091,2015,,,90
6092,2016,,,91
6093,2017,,,90
6094,2018,,,92
6095,2019,,,97
6096,2020,,,103
6097,2021,,,110
6098,2009,,,34
6099,2010,,,31
6100,2011,,,34
6101,2012,,,36
6102,2013,,,33
6103,2014,,,32
6104,2015,,,32
6105,2016,,,35
6106,2017,,,38
6107,2018,,,40
6108,2019,,,40
6109,2020,,,41
6110,2021,,,48
6111,2009,,,146
6112,2010,,,152
6113,2011,,,147
6114,2012,,,151
6115,2013,,,150
6116,2014,,,148
6117,2015,,,143
6118,2016,,,137
6119,2017,,,136
6120,2018,,,130
6121,2019,,,119
6122,2020,,,113
6123,2021,,,108
6124,2009,,,33
6125,2010,,,31
6126,2011,,,38
6127,2012,,,39
6128,2013,,,41
6129,2014,,,47
6130,2015,,,54
6131,2016,,,55
6132,2017,,,57
6133,2018,,,51
6134,2019,,,54
6135,2020,,,63
6136,2021,,,68
6137,2009,,,62
6138,2010,,,65
6139,2011,,,68
6140,2012,,,72
6141,2013,,,76
6142,2014,,,79
6143,2015,,,75
6144,2016,,,74
6145,2017,,,69
6146,2018,,,66
6147,2019,,,65
6148,2020,,,63
6149,2021,,,64
6150,2009,,,48
6151,2010,,,49
6152,2011,,,55
6153,2012,,,58
6154,2013,,,55
6155,2014,,,63
6156,2015,,,64
6157,2016,,,65
6158,2017,,,68
6159,2018,,,74
6160,2019,,,79
6161,2020,,,81
6162,2021,,,89
6163,2009,,,48
6164,2010,,,50
6165,2011,,,52
6166,2012,,,51
6167,2013,,,48
6168,2014,,,55
6169,2015,,,58
6170,2016,,,59
6171,2017,,,60
6172,2018,,,65
6173,2019,,,64
6174,2020,,,68
6175,2021,,,70
6176,2009,,,37
6177,2010,,,38
6178,2011,,,44
6179,2012,,,48
6180,2013,,,48
6181,2014,,,51
6182,2015,,,57
6183,2016,,,61
6184,2017,,,59
6185,2018,,,62
6186,2019,,,64
6187,2020,,,70
6188,2021,,,77
6189,2009,,,34
6190,2010,,,34
6191,2011,,,35
6192,2012,,,39
6193,2013,,,41
6194,2014,,,43
6195,2015,,,49
6196,2016,,,50
6197,2017,,,51
6198,2018,,,51
6199,2019,,,50
6200,2020,,,50
6201,2021,,,53
6202,2009,,,58
6203,2010,,,68
6204,2011,,,65
6205,2012,,,67
6206,2013,,,74
6207,2014,,,81
6208,2015,,,93
6209,2016,,,98
6210,2017,,,101
6211,2018,,,118
6212,2019,,,120
6213,2020,,,127
6214,2021,,,128
6215,2009,,,31
6216,2010,,,33
6217,2011,,,36
6218,2012,,,42
6219,2013,,,51
6220,2014,,,53
6221,2015,,,63
6222,2016,,,65
6223,2017,,,62
6224,2018,,,63
6225,2019,,,67
6226,2020,,,65
6227,2021,,,68
6228,2009,,,41
6229,2010,,,45
6230,2011,,,48
6231,2012,,,50
6232,2013,,,61
6233,2014,,,64
6234,2015,,,74
6235,2016,,,74
6236,2017,,,84
6237,2018,,,82
6238,2019,,,92
6239,2020,,,98
6240,2021,,,99
6241,2009,,,93
6242,2010,,,94
6243,2011,,,99
6244,2012,,,106
6245,2013,,,106
6246,2014,,,107
6247,2015,,,108
6248,2016,,,107
6249,2017,,,107
6250,2018,,,100
6251,2019,,,98
6252,2020,,,90
6253,2021,,,87
6254,2009,,,104
6255,2010,,,105
6256,2011,,,103
6257,2012,,,99
6258,2013,,,107
6259,2014,,,105
6260,2015,,,102
6261,2016,,,96
6262,2017,,,86
6263,2018,,,86
6264,2019,,,81
6265,2020,,,80
6266,2021,,,79
6267,2009,,,84
6268,2010,,,85
6269,2011,,,94
6270,2012,,,94
6271,2013,,,95
6272,2014,,,93
6273,2015,,,95
6274,2016,,,102
6275,2017,,,96
6276,2018,,,98
6277,2019,,,96
6278,2020,,,93
6279,2021,,,100
6280,2009,,,42
6281,2010,,,45
6282,2011,,,39
6283,2012,,,38
6284,2013,,,45
6285,2014,,,46
6286,2015,,,54
6287,2016,,,52
6288,2017,,,61
6289,2018,,,60
6290,2019,,,58
6291,2020,,,65
6292,2021,,,69
6293,2009,,,31
6294,2010,,,34
6295,2011,,,35
6296,2012,,,37
6297,2013,,,39
6298,2014,,,39
6299,2015,,,46
6300,2016,,,48
6301,2017,,,50
6302,2018,,,47
6303,2019,,,49
6304,2020,,,53
6305,2021,,,49
6306,2009,,,44
6307,2010,,,46
6308,2011,,,48
6309,2012,,,57
6310,2013,,,64
6311,2014,,,65
6312,2015,,,66
6313,2016,,,70
6314,2017,,,78
6315,2018,,,86
6316,2019,,,88
6317,2020,,,96
6318,2021,,,98
6319,2009,,,44
6320,2010,,,53
6321,2011,,,58
6322,2012,,,59
6323,2013,,,66
6324,2014,,,66
6325,2015,,,71
6326,2016,,,72
6327,2017,,,72
6328,2018,,,72
6329,2019,,,76
6330,2020,,,78
6331,2021,,,78
6332,2009,,,65
6333,2010,,,70
6334,2011,,,74
6335,2012,,,75
6336,2013,,,73
6337,2014,,,83
6338,2015,,,83
6339,2016,,,85
6340,2017,,,93
6341,2018,,,98
6342,2019,,,91
6343,2020,,,100
6344,2021,,,105
6345,2009,,,57
6346,2010,,,66
6347,2011,,,68
6348,2012,,,72
6349,2013,,,70
6350,2014,,,68
6351,2015,,,71
6352,2016,,,70
6353,2017,,,75
6354,2018,,,82
6355,2019,,,91
6356,2020,,,90
6357,2021,,,97
6358,2009,,,56
6359,2010,,,62
6360,2011,,,60
6361,2012,,,60
6362,2013,,,68
6363,2014,,,77
6364,2015,,,82
6365,2016,,,90
6366,2017,,,86
6367,2018,,,91
6368,2019,,,96
6369,2020,,,106
6370,2021,,,107
6371,2009,,,40
6372,2010,,,42
6373,2011,,,42
6374,2012,,,51
6375,2013,,,52
6376,2014,,,52
6377,2015,,,57
6378,2016,,,65
6379,2017,,,65
6380,2018,,,69
6381,2019,,,71
6382,2020,,,67
6383,2021,,,63
6384,2009,,,32
6385,2010,,,34
6386,2011,,,38
6387,2012,,,37
6388,2013,,,35
6389,2014,,,39
6390,2015,,,44
6391,2016,,,50
6392,2017,,,53
6393,2018,,,54
6394,2019,,,59
6395,2020,,,63
6396,2021,,,70
6397,2009,,,47
6398,2010,,,45
6399,2011,,,48
6400,2012,,,50
6401,2013,,,55
6402,2014,,,58
6403,2015,,,60
6404,2016,,,66
6405,2017,,,70
6406,2018,,,77
6407,2019,,,79
6408,2020,,,80
6409,2021,,,87
6410,2009,,,31
6411,2010,,,35
6412,2011,,,41
6413,2012,,,39
6414,2013,,,43
6415,2014,,,46
6416,2015,,,47
6417,2016,,,50
6418,2017,,,54
6419,2018,,,59
6420,2019,,,60
6421,2020,,,60
6422,2021,,,68
6423,2009,,,45
6424,2010,,,50
6425,2011,,,57
6426,2012,,,62
6427,2013,,,59
6428,2014,,,61
6429,2015,,,63
6430,2016,,,67
6431,2017,,,69
6432,2018,,,69
6433,2019,,,68
6434,2020,,,64
6435,2021,,,67
6436,2009,,,34
6437,2010,,,37
6438,2011,,,41
6439,2012,,,44
6440,2013,,,50
6441,2014,,,61
6442,2015,,,63
6443,2016,,,71
6444,2017,,,79
6445,2018,,,79
6446,2019,,,89
6447,2020,,,105
6448,2021,,,107
6449,2009,,,62
6450,2010,,,65
6451,2011,,,68
6452,2012,,,67
6453,2013,,,68
6454,2014,,,71
6455,2015,,,65
6456,2016,,,70
6457,2017,,,70
6458,2018,,,73
6459,2019,,,82
6460,2020,,,84
6461,2021,,,88
6462,2009,,,61
6463,2010,,,58
6464,2011,,,59
6465,2012,,,67
6466,2013,,,61
6467,2014,,,56
6468,2015,,,54
6469,2016,,,57
6470,2017,,,59
6471,2018,,,66
6472,2019,,,63
6473,2020,,,56
6474,2021,,,52
6475,2009,,,53
6476,2010,,,54
6477,2011,,,63
6478,2012,,,57
6479,2013,,,61
6480,2014,,,60
6481,2015,,,63
6482,2016,,,67
6483,2017,,,69
6484,2018,,,73
6485,2019,,,76
6486,2020,,,76
6487,2021,,,76
6488,2009,,,69
6489,2010,,,67
6490,2011,,,65
6491,2012,,,68
6492,2013,,,70
6493,2014,,,74
6494,2015,,,77
6495,2016,,,78
6496,2017,,,78
6497,2018,,,75
6498,2019,,,72
6499,2020,,,64
6500,2021,,,67
6501,2009,,,85
6502,2010,,,89
6503,2011,,,97
6504,2012,,,93
6505,2013,,,93
6506,2014,,,88
6507,2015,,,84
6508,2016,,,75
6509,2017,,,87
6510,2018,,,89
6511,2019,,,83
6512,2020,,,82
6513,2021,,,76
6514,2009,,,62
6515,2010,,,66
6516,2011,,,67
6517,2012,,,64
6518,2013,,,61
6519,2014,,,61
6520,2015,,,57
6521,2016,,,54
6522,2017,,,54
6523,2018,,,51
6524,2019,,,54
6525,2020,,,48
6526,2021,,,53
6527,2009,,,62
6528,2010,,,56
6529,2011,,,56
6530,2012,,,58
6531,2013,,,58
6532,2014,,,57
6533,2015,,,56
6534,2016,,,57
6535,2017,,,58
6536,2018,,,58
6537,2019,,,60
6538,2020,,,59
6539,2021,,,58
6540,2009,,,51
6541,2010,,,50
6542,2011,,,55
6543,2012,,,56
6544,2013,,,58
6545,2014,,,55
6546,2015,,,57
6547,2016,,,57
6548,2017,,,61
6549,2018,,,66
6550,2019,,,63
6551,2020,,,63
6552,2021,,,60
6553,2009,,,52
6554,2010,,,49
6555,2011,,,45
6556,2012,,,46
6557,2013,,,50
6558,2014,,,50
6559,2015,,,98
6560,2016,,,102
6561,2017,,,100
6562,2018,,,93
6563,2019,,,105
6564,2020,,,107
6565,2021,,,108
6566,2009,,,64
6567,2010,,,61
6568,2011,,,61
6569,2012,,,59
6570,2013,,,62
6571,2014,,,54
6572,2015,,,55
6573,2016,,,53
6574,2017,,,56
6575,2018,,,55
6576,2019,,,57
6577,2020,,,51
6578,2021,,,51
6579,2009,,,91
6580,2010,,,98
6581,2011,,,97
6582,2012,,,96
6583,2013,,,100
6584,2014,,,103
6585,2015,,,99
6586,2016,,,106
6587,2017,,,110
6588,2018,,,116
6589,2019,,,112
6590,2020,,,114
6591,2021,,,105
6592,2009,,,47
6593,2010,,,48
6594,2011,,,46
6595,2012,,,46
6596,2013,,,41
6597,2014,,,43
6598,2015,,,42
6599,2016,,,43
6600,2017,,,47
6601,2018,,,48
6602,2019,,,50
6603,2020,,,53
6604,2021,,,56
6605,2009,,,58
6606,2010,,,63
6607,2011,,,58
6608,2012,,,63
6609,2013,,,59
6610,2014,,,60
6611,2015,,,61
6612,2016,,,70
6613,2017,,,73
6614,2018,,,70
6615,2019,,,74
6616,2020,,,76
6617,2021,,,73
6618,2009,,,40
6619,2010,,,41
6620,2011,,,87
6621,2012,,,90
6622,2013,,,87
6623,2014,,,85
6624,2015,,,86
6625,2016,,,92
6626,2017,,,93
6627,2018,,,92
6628,2019,,,96
6629,2020,,,97
6630,2021,,,106
6631,2009,,,52
6632,2010,,,52
6633,2011,,,54
6634,2012,,,53
6635,2013,,,54
6636,2014,,,52
6637,2015,,,54
6638,2016,,,58
6639,2017,,,64
6640,2018,,,72
6641,2019,,,76
6642,2020,,,90
6643,2021,,,97
6644,2009,,,31
6645,2010,,,31
6646,2011,,,29
6647,2012,,,34
6648,2013,,,40
6649,2014,,,37
6650,2015,,,40
6651,2016,,,42
6652,2017,,,56
6653,2018,,,54
6654,2019,,,56
6655,2020,,,57
6656,2021,,,65
6657,2009,,,41
6658,2010,,,49
6659,2011,,,47
6660,2012,,,50
6661,2013,,,54
6662,2014,,,62
6663,2015,,,74
6664,2016,,,78
6665,2017,,,75
6666,2018,,,85
6667,2019,,,88
6668,2020,,,90
6669,2021,,,92
6670,2009,,,26
6671,2010,,,27
6672,2011,,,27
6673,2012,,,28
6674,2013,,,29
6675,2014,,,36
6676,2015,,,37
6677,2016,,,42
6678,2017,,,44
6679,2018,,,51
6680,2019,,,56
6681,2020,,,61
6682,2021,,,60
6683,2009,,,48
6684,2010,,,46
6685,2011,,,46
6686,2012,,,45
6687,2013,,,42
6688,2014,,,47
6689,2015,,,43
6690,2016,,,40
6691,2017,,,48
6692,2018,,,49
6693,2019,,,51
6694,2020,,,55
6695,2021,,,57
6696,2009,,,52
6697,2010,,,56
6698,2011,,,57
6699,2012,,,54
6700,2013,,,52
6701,2014,,,48
6702,2015,,,52
6703,2016,,,57
6704,2017,,,61
6705,2018,,,64
6706,2019,,,71
6707,2020,,,65
6708,2021,,,70
6709,2009,,,26
6710,2010,,,29
6711,2011,,,33
6712,2012,,,36
6713,2013,,,40
6714,2014,,,50
6715,2015,,,52
6716,2016,,,49
6717,2017,,,54
6718,2018,,,61
6719,2019,,,65
6720,2020,,,69
6721,2021,,,73
6722,2009,,,68
6723,2010,,,70
6724,2011,,,70
6725,2012,,,72
6726,2013,,,68
6727,2014,,,74
6728,2015,,,70
6729,2016,,,64
6730,2017,,,61
6731,2018,,,64
6732,2019,,,65
6733,2020,,,65
6734,2021,,,64
6735,2009,,,55
6736,2010,,,55
6737,2011,,,59
6738,2012,,,61
6739,2013,,,60
6740,2014,,,55
6741,2015,,,53
6742,2016,,,51
6743,2017,,,56
6744,2018,,,64
6745,2019,,,58
6746,2020,,,60
6747,2021,,,53
6748,2009,,,76
6749,2010,,,82
6750,2011,,,81
6751,2012,,,77
6752,2013,,,80
6753,2014,,,71
6754,2015,,,75
6755,2016,,,79
6756,2017,,,73
6757,2018,,,74
6758,2019,,,70
6759,2020,,,76
6760,2021,,,72
6761,2009,,,59
6762,2010,,,63
6763,2011,,,65
6764,2012,,,62
6765,2013,,,62
6766,2014,,,61
6767,2015,,,62
6768,2016,,,61
6769,2017,,,62
6770,2018,,,64
6771,2019,,,63
6772,2020,,,65
6773,2021,,,64
6774,2009,,,80
6775,2010,,,76
6776,2011,,,72
6777,2012,,,77
6778,2013,,,84
6779,2014,,,81
6780,2015,,,81
6781,2016,,,84
6782,2017,,,89
6783,2018,,,87
6784,2019,,,84
6785,2020,,,91
6786,2021,,,93
6787,2009,,,67
6788,2010,,,64
6789,2011,,,68
6790,2012,,,62
6791,2013,,,61
6792,2014,,,64
6793,2015,,,68
6794,2016,,,75
6795,2017,,,72
6796,2018,,,71
6797,2019,,,75
6798,2020,,,72
6799,2021,,,83
6800,2009,,,63
6801,2010,,,64
6802,2011,,,63
6803,2012,,,63
6804,2013,,,60
6805,2014,,,61
6806,2015,,,54
6807,2016,,,60
6808,2017,,,54
6809,2018,,,57
6810,2019,,,57
6811,2020,,,59
6812,2021,,,62
6813,2009,,,76
6814,2010,,,77
6815,2011,,,72
6816,2012,,,68
6817,2013,,,67
6818,2014,,,71
6819,2015,,,69
6820,2016,,,71
6821,2017,,,73
6822,2018,,,73
6823,2019,,,68
6824,2020,,,64
6825,2021,,,61
6826,2009,,,58
6827,2010,,,62
6828,2011,,,59
6829,2012,,,61
6830,2013,,,63
6831,2014,,,63
6832,2015,,,57
6833,2016,,,59
6834,2017,,,63
6835,2018,,,62
6836,2019,,,57
6837,2020,,,58
6838,2021,,,56
6839,2009,,,46
6840,2010,,,45
6841,2011,,,53
6842,2012,,,49
6843,2013,,,55
6844,2014,,,57
6845,2015,,,60
6846,2016,,,57
6847,2017,,,59
6848,2018,,,60
6849,2019,,,59
6850,2020,,,59
6851,2021,,,58
6852,2009,,,65
6853,2010,,,66
6854,2011,,,69
6855,2012,,,67
6856,2013,,,71
6857,2014,,,74
6858,2015,,,75
6859,2016,,,70
6860,2017,,,72
6861,2018,,,71
6862,2019,,,76
6863,2020,,,73
6864,2021,,,78
6865,2009,,,51
6866,2010,,,55
6867,2011,,,54
6868,2012,,,55
6869,2013,,,59
6870,2014,,,60
6871,2015,,,61
6872,2016,,,63
6873,2017,,,65
6874,2018,,,64
6875,2019,,,59
6876,2020,,,65
6877,2021,,,73
6878,2009,,,73
6879,2010,,,69
6880,2011,,,71
6881,2012,,,74
6882,2013,,,75
6883,2014,,,73
6884,2015,,,72
6885,2016,,,76
6886,2017,,,73
6887,2018,,,71
6888,2019,,,69
6889,2020,,,68
6890,2021,,,72
6891,2009,,,53
6892,2010,,,50
6893,2011,,,57
6894,2012,,,61
6895,2013,,,66
6896,2014,,,67
6897,2015,,,66
6898,2016,,,69
6899,2017,,,71
6900,2018,,,76
6901,2019,,,71
6902,2020,,,68
6903,2021,,,69
6904,2009,,,72
6905,2010,,,71
6906,2011,,,76
6907,2012,,,68
6908,2013,,,69
6909,2014,,,74
6910,2015,,,72
6911,2016,,,70
6912,2017,,,73
6913,2018,,,76
6914,2019,,,77
6915,2020,,,80
6916,2021,,,75
6917,2009,,,49
6918,2010,,,57
6919,2011,,,56
6920,2012,,,60
6921,2013,,,63
6922,2014,,,70
6923,2015,,,73
6924,2016,,,70
6925,2017,,,75
6926,2018,,,78
6927,2019,,,88
6928,2020,,,81
6929,2021,,,86
6930,2009,,,73
6931,2010,,,72
6932,2011,,,80
6933,2012,,,77
6934,2013,,,87
6935,2014,,,89
6936,2015,,,88
6937,2016,,,94
6938,2017,,,97
6939,2018,,,104
6940,2019,,,102
6941,2020,,,101
6942,2021,,,107
6943,2009,,,55
6944,2010,,,54
6945,2011,,,52
6946,2012,,,53
6947,2013,,,53
6948,2014,,,51
6949,2015,,,52
6950,2016,,,52
6951,2017,,,58
6952,2018,,,58
6953,2019,,,63
6954,2020,,,63
6955,2021,,,65
6956,2009,,,61
6957,2010,,,61
6958,2011,,,57
6959,2012,,,59
6960,2013,,,58
6961,2014,,,57
6962,2015,,,62
6963,2016,,,65
6964,2017,,,66
6965,2018,,,62
6966,2019,,,63
6967,2020,,,62
6968,2021,,,62
6969,2009,,,59
6970,2010,,,63
6971,2011,,,72
6972,2012,,,73
6973,2013,,,88
6974,2014,,,87
6975,2015,,,85
6976,2016,,,96
6977,2017,,,88
6978,2018,,,88
6979,2019,,,89
6980,2020,,,92
6981,2021,,,102
6982,2009,,,44
6983,2010,,,58
6984,2011,,,56
6985,2012,,,57
6986,2013,,,65
6987,2014,,,60
6988,2015,,,54
6989,2016,,,54
6990,2017,,,50
6991,2018,,,47
6992,2019,,,52
6993,2020,,,51
6994,2021,,,54
6995,2009,,,41
6996,2010,,,49
6997,2011,,,53
6998,2012,,,59
6999,2013,,,55
7000,2014,,,56
7001,2015,,,59
7002,2016,,,59
7003,2017,,,61
7004,2018,,,61
7005,2019,,,66
7006,2020,,,61
7007,2021,,,64
7008,2009,,,45
7009,2010,,,44
7010,2011,,,47
7011,2012,,,51
7012,2013,,,56
7013,2014,,,59
7014,2015,,,57
7015,2016,,,59
7016,2017,,,62
7017,2018,,,59
7018,2019,,,62
7019,2020,,,69
7020,2021,,,74
7021,2009,,,58
7022,2010,,,58
7023,2011,,,60
7024,2012,,,71
7025,2013,,,72
7026,2014,,,74
7027,2015,,,73
7028,2016,,,76
7029,2017,,,76
7030,2018,,,74
7031,2019,,,71
7032,2020,,,68
7033,2021,,,67
7034,2009,,,73
7035,2010,,,76
7036,2011,,,72
7037,2012,,,71
7038,2013,,,73
7039,2014,,,70
7040,2015,,,69
7041,2016,,,68
7042,2017,,,69
7043,2018,,,64
7044,2019,,,63
7045,2020,,,56
7046,2021,,,63
7047,2009,,,62
7048,2010,,,59
7049,2011,,,54
7050,2012,,,52
7051,2013,,,51
7052,2014,,,52
7053,2015,,,52
7054,2016,,,46
7055,2017,,,47
7056,2018,,,51
7057,2019,,,49
7058,2020,,,50
7059,2021,,,52
7060,2009,,,58
7061,2010,,,67
7062,2011,,,65
7063,2012,,,67
7064,2013,,,68
7065,2014,,,9
7066,2015,,,12
7067,2016,,,13
7068,2017,,,13
7069,2018,,,13
7070,2019,,,14
7071,2020,,,14
7072,2021,,,18
7073,2009,,,18
7074,2010,,,18
7075,2011,,,24
7076,2012,,,27
7077,2013,,,29
7078,2014,,,29
7079,2015,,,31
7080,2016,,,35
7081,2017,,,31
7082,2018,,,32
7083,2019,,,35
7084,2020,,,36
7085,2021,,,43
7086,2009,,,39
7087,2010,,,41
7088,2011,,,49
7089,2012,,,50
7090,2013,,,51
7091,2014,,,55
7092,2015,,,58
7093,2016,,,63
7094,2017,,,62
7095,2018,,,65
7096,2019,,,67
7097,2020,,,70
7098,2021,,,77
7099,2009,,,49
7100,2010,,,49
7101,2011,,,50
7102,2012,,,47
7103,2013,,,54
7104,2014,,,56
7105,2015,,,63
7106,2016,,,64
7107,2017,,,63
7108,2018,,,69
7109,2019,,,71
7110,2020,,,69
7111,2021,,,73
7112,2009,,,45
7113,2010,,,47
7114,2011,,,48
