Year,Gender,GeoCode,Value
4301,2019,,,38
4302,2020,,,38
4303,2021,,,35
4304,2009,,,20
4305,2010,,,15
4306,2011,,,16
4307,2012,,,21
4308,2013,,,16
4309,2014,,,19
4310,2015,,,22
4311,2016,,,15
4312,2017,,,17
4313,2018,,,20
4314,2019,,,21
4315,2020,,,21
4316,2021,,,24
4317,2009,,,12
4318,2010,,,10
4319,2011,,,13
4320,2012,,,14
4321,2013,,,17
4322,2014,,,15
4323,2015,,,17
4324,2016,,,19
4325,2017,,,20
4326,2018,,,19
4327,2019,,,14
4328,2020,,,14
4329,2021,,,14
4330,2009,,,19
4331,2010,,,19
4332,2011,,,18
4333,2012,,,23
4334,2013,,,28
4335,2014,,,30
4336,2015,,,24
4337,2016,,,33
4338,2017,,,32
4339,2018,,,37
4340,2019,,,32
4341,2020,,,27
4342,2021,,,24
4343,2009,,,34
4344,2010,,,24
4345,2011,,,25
4346,2012,,,31
4347,2013,,,32
4348,2014,,,37
4349,2015,,,28
4350,2016,,,34
4351,2017,,,30
4352,2018,,,37
4353,2019,,,27
4354,2020,,,24
4355,2021,,,25
4356,2009,,,10
4357,2010,,,17
4358,2011,,,24
4359,2012,,,23
4360,2013,,,20
4361,2014,,,17
4362,2015,,,22
4363,2016,,,29
4364,2017,,,28
4365,2018,,,23
4366,2019,,,22
4367,2020,,,23
4368,2021,,,22
4369,2009,,,9
4370,2010,,,12
4371,2011,,,13
4372,2012,,,17
4373,2013,,,18
4374,2014,,,15
4375,2015,,,16
4376,2016,,,18
4377,2017,,,19
4378,2018,,,21
4379,2019,,,20
4380,2020,,,18
4381,2021,,,14
4382,2009,,,16
4383,2010,,,17
4384,2011,,,15
4385,2012,,,19
4386,2013,,,17
4387,2014,,,19
4388,2015,,,24
4389,2016,,,21
4390,2017,,,23
4391,2018,,,22
4392,2019,,,16
4393,2020,,,17
4394,2021,,,14
4395,2009,,,9
4396,2010,,,14
4397,2011,,,12
4398,2012,,,13
4399,2013,,,16
4400,2014,,,11
4401,2015,,,10
4402,2016,,,10
4403,2017,,,9
4404,2018,,,8
4405,2019,,,7
4406,2020,,,8
4407,2021,,,8
4408,2009,,,14
4409,2010,,,23
4410,2011,,,19
4411,2012,,,20
4412,2013,,,13
4413,2014,,,12
4414,2015,,,14
4415,2016,,,22
4416,2017,,,18
4417,2018,,,14
4418,2019,,,13
4419,2020,,,11
4420,2021,,,12
4421,2009,,,31
4422,2010,,,34
4423,2011,,,30
4424,2012,,,32
4425,2013,,,33
4426,2014,,,35
4427,2015,,,35
4428,2016,,,39
4429,2017,,,32
4430,2018,,,33
4431,2019,,,25
4432,2020,,,25
4433,2021,,,35
4434,2009,,,23
4435,2010,,,18
4436,2011,,,20
4437,2012,,,25
4438,2013,,,22
4439,2014,,,31
4440,2015,,,26
4441,2016,,,25
4442,2017,,,22
4443,2018,,,24
4444,2019,,,20
4445,2020,,,21
4446,2021,,,22
4447,2009,,,12
4448,2010,,,10
4449,2011,,,13
4450,2012,,,12
4451,2013,,,8
4452,2014,,,16
4453,2015,,,13
4454,2016,,,12
4455,2017,,,13
4456,2018,,,17
4457,2019,,,16
4458,2020,,,17
4459,2021,,,18
4460,2009,,,10
4461,2010,,,15
4462,2011,,,20
4463,2012,,,23
4464,2013,,,22
4465,2014,,,17
4466,2015,,,27
4467,2016,,,28
4468,2017,,,24
4469,2018,,,26
4470,2019,,,30
4471,2020,,,29
4472,2021,,,23
4473,2009,,,16
4474,2010,,,14
4475,2011,,,15
4476,2012,,,20
4477,2013,,,16
4478,2014,,,13
4479,2015,,,14
4480,2016,,,18
4481,2017,,,15
4482,2018,,,19
4483,2019,,,17
4484,2020,,,16
4485,2021,,,15
4486,2009,,,16
4487,2010,,,18
4488,2011,,,25
4489,2012,,,24
4490,2013,,,29
4491,2014,,,26
4492,2015,,,25
4493,2016,,,24
4494,2017,,,24
4495,2018,,,26
4496,2019,,,25
4497,2020,,,26
4498,2021,,,27
4499,2009,,,20
4500,2010,,,21
4501,2011,,,26
4502,2012,,,23
4503,2013,,,28
4504,2014,,,26
4505,2015,,,23
4506,2016,,,24
4507,2017,,,18
4508,2018,,,20
4509,2019,,,20
4510,2020,,,22
4511,2021,,,20
4512,2009,,,24
4513,2010,,,25
4514,2011,,,23
4515,2012,,,26
4516,2013,,,30
4517,2014,,,31
4518,2015,,,26
4519,2016,,,22
4520,2017,,,22
4521,2018,,,19
4522,2019,,,21
4523,2020,,,24
4524,2021,,,25
4525,2009,,,26
4526,2010,,,29
4527,2011,,,33
4528,2012,,,33
4529,2013,,,36
4530,2014,,,41
4531,2015,,,38
4532,2016,,,36
4533,2017,,,32
4534,2018,,,32
4535,2019,,,30
4536,2020,,,30
4537,2021,,,27
4538,2009,,,16
4539,2010,,,15
4540,2011,,,17
4541,2012,,,17
4542,2013,,,14
4543,2014,,,15
4544,2015,,,14
4545,2016,,,15
4546,2017,,,11
4547,2018,,,11
4548,2019,,,9
4549,2020,,,10
4550,2021,,,11
4551,2009,,,41
4552,2010,,,42
4553,2011,,,39
4554,2012,,,41
4555,2013,,,41
4556,2014,,,42
4557,2015,,,41
4558,2016,,,33
4559,2017,,,34
4560,2018,,,35
4561,2019,,,33
4562,2020,,,30
4563,2021,,,28
4564,2009,,,11
4565,2010,,,10
4566,2011,,,9
4567,2012,,,15
4568,2013,,,17
4569,2014,,,20
4570,2015,,,24
4571,2016,,,32
4572,2017,,,35
4573,2018,,,26
4574,2019,,,25
4575,2020,,,31
4576,2021,,,33
4577,2009,,,29
4578,2010,,,22
4579,2011,,,26
4580,2012,,,27
4581,2013,,,27
4582,2014,,,23
4583,2015,,,23
4584,2016,,,28
4585,2017,,,27
4586,2018,,,26
4587,2019,,,26
4588,2020,,,26
4589,2021,,,25
4590,2009,,,11
4591,2010,,,13
4592,2011,,,17
4593,2012,,,13
4594,2013,,,16
4595,2014,,,15
4596,2015,,,14
4597,2016,,,18
4598,2017,,,16
4599,2018,,,14
4600,2019,,,12
4601,2020,,,13
4602,2021,,,18
4603,2009,,,18
4604,2010,,,17
4605,2011,,,17
4606,2012,,,18
4607,2013,,,18
4608,2014,,,23
4609,2015,,,22
4610,2016,,,21
4611,2017,,,22
4612,2018,,,19
4613,2019,,,25
4614,2020,,,25
4615,2021,,,29
4616,2009,,,37
4617,2010,,,35
4618,2011,,,33
4619,2012,,,37
4620,2013,,,33
4621,2014,,,33
4622,2015,,,33
4623,2016,,,27
4624,2017,,,28
4625,2018,,,25
4626,2019,,,29
4627,2020,,,43
4628,2021,,,44
4629,2009,,,10
4630,2010,,,9
4631,2011,,,13
4632,2012,,,10
4633,2013,,,11
4634,2014,,,18
4635,2015,,,25
4636,2016,,,25
4637,2017,,,21
4638,2018,,,25
4639,2019,,,24
4640,2020,,,23
4641,2021,,,23
4642,2009,,,25
4643,2010,,,25
4644,2011,,,32
4645,2012,,,36
4646,2013,,,28
4647,2014,,,25
4648,2015,,,24
4649,2016,,,25
4650,2017,,,24
4651,2018,,,22
4652,2019,,,30
4653,2020,,,30
4654,2021,,,24
4655,2009,,,28
4656,2010,,,31
4657,2011,,,28
4658,2012,,,29
4659,2013,,,31
4660,2014,,,27
4661,2015,,,27
4662,2016,,,30
4663,2017,,,28
4664,2018,,,25
4665,2019,,,24
4666,2020,,,25
4667,2021,,,21
4668,2009,,,18
4669,2010,,,21
4670,2011,,,16
4671,2012,,,17
4672,2013,,,13
4673,2014,,,16
4674,2015,,,22
4675,2016,,,19
4676,2017,,,17
4677,2018,,,22
4678,2019,,,21
4679,2020,,,20
4680,2021,,,19
4681,2009,,,24
4682,2010,,,25
4683,2011,,,23
4684,2012,,,21
4685,2013,,,20
4686,2014,,,19
4687,2015,,,23
4688,2016,,,18
4689,2017,,,22
4690,2018,,,18
4691,2019,,,22
4692,2020,,,17
4693,2021,,,17
4694,2009,,,11
4695,2010,,,13
4696,2011,,,11
4697,2012,,,9
4698,2013,,,8
4699,2014,,,12
4700,2015,,,12
4701,2016,,,10
4702,2017,,,10
4703,2018,,,8
4704,2019,,,13
4705,2020,,,16
4706,2021,,,12
4707,2009,,,16
4708,2010,,,17
4709,2011,,,15
4710,2012,,,13
4711,2013,,,11
4712,2014,,,12
4713,2015,,,14
4714,2016,,,10
4715,2017,,,11
4716,2018,,,8
4717,2019,,,13
4718,2020,,,11
4719,2021,,,13
4720,2009,,,12
4721,2010,,,11
4722,2011,,,13
4723,2012,,,14
4724,2013,,,12
4725,2014,,,10
4726,2015,,,11
4727,2016,,,6
4728,2017,,,8
4729,2018,,,7
4730,2019,,,10
4731,2020,,,12
4732,2021,,,16
4733,2009,,,23
4734,2010,,,22
4735,2011,,,23
4736,2012,,,26
4737,2013,,,19
4738,2014,,,23
4739,2015,,,18
4740,2016,,,19
4741,2017,,,25
4742,2018,,,24
4743,2019,,,23
4744,2020,,,24
4745,2021,,,24
4746,2009,,,36
4747,2010,,,34
4748,2011,,,36
4749,2012,,,42
4750,2013,,,48
4751,2014,,,60
4752,2015,,,55
4753,2016,,,62
4754,2017,,,58
4755,2018,,,58
4756,2019,,,70
4757,2020,,,75
4758,2021,,,46
4759,2009,,,4
4760,2010,,,5
4761,2011,,,5
4762,2012,,,6
4763,2013,,,5
4764,2014,,,5
4765,2015,,,5
4766,2016,,,5
4767,2017,,,5
4768,2018,,,7
4769,2019,,,4
4770,2020,,,9
4771,2021,,,10
4772,2009,,,9
4773,2010,,,10
4774,2011,,,11
4775,2012,,,12
4776,2013,,,10
4777,2014,,,8
4778,2015,,,9
4779,2016,,,8
4780,2017,,,10
4781,2018,,,10
4782,2019,,,11
4783,2020,,,15
4784,2021,,,13
4785,2009,,,15
4786,2010,,,15
4787,2011,,,20
4788,2012,,,17
4789,2013,,,19
4790,2014,,,16
4791,2015,,,19
4792,2016,,,19
4793,2017,,,22
4794,2018,,,17
4795,2019,,,20
4796,2020,,,19
4797,2021,,,19
4798,2009,,,13
4799,2010,,,11
4800,2011,,,7
4801,2012,,,9
4802,2013,,,10
4803,2014,,,10
4804,2015,,,14
4805,2016,,,12
4806,2017,,,15
4807,2018,,,12
4808,2019,,,12
4809,2020,,,11
4810,2021,,,13
4811,2009,,,12
4812,2010,,,10
4813,2011,,,10
4814,2012,,,6
4815,2013,,,11
4816,2014,,,10
4817,2015,,,6
4818,2016,,,9
4819,2017,,,11
4820,2018,,,11
4821,2019,,,11
4822,2020,,,8
4823,2021,,,13
4824,2009,,,18
4825,2010,,,18
4826,2011,,,24
4827,2012,,,21
4828,2013,,,23
4829,2014,,,19
4830,2015,,,19
4831,2016,,,17
4832,2017,,,16
4833,2018,,,18
4834,2019,,,17
4835,2020,,,18
4836,2021,,,17
4837,2009,,,25
4838,2010,,,27
4839,2011,,,28
4840,2012,,,25
4841,2013,,,24
4842,2014,,,25
4843,2015,,,24
4844,2016,,,22
4845,2017,,,23
4846,2018,,,24
4847,2019,,,27
4848,2020,,,24
4849,2021,,,24
4850,2009,,,28
4851,2010,,,29
4852,2011,,,32
4853,2012,,,30
4854,2013,,,25
4855,2014,,,27
4856,2015,,,33
4857,2016,,,31
4858,2017,,,28
4859,2018,,,28
4860,2019,,,22
4861,2020,,,23
4862,2021,,,21
4863,2009,,,15
4864,2010,,,18
4865,2011,,,17
4866,2012,,,16
4867,2013,,,17
4868,2014,,,19
4869,2015,,,19
4870,2016,,,23
4871,2017,,,21
4872,2018,,,21
4873,2019,,,19
4874,2020,,,21
4875,2021,,,17
4876,2009,,,29
4877,2010,,,32
4878,2011,,,37
4879,2012,,,35
4880,2013,,,32
4881,2014,,,33
4882,2015,,,27
4883,2016,,,26
4884,2017,,,27
4885,2018,,,22
4886,2019,,,23
4887,2020,,,28
4888,2021,,,27
4889,2009,,,45
4890,2010,,,51
4891,2011,,,44
4892,2012,,,53
4893,2013,,,49
4894,2014,,,50
4895,2015,,,57
4896,2016,,,57
4897,2017,,,52
4898,2018,,,52
4899,2019,,,44
4900,2020,,,45
4901,2021,,,44
4902,2009,,,51
4903,2010,,,50
4904,2011,,,58
4905,2012,,,50
4906,2013,,,51
4907,2014,,,53
4908,2015,,,56
4909,2016,,,61
4910,2017,,,55
4911,2018,,,59
4912,2019,,,52
4913,2020,,,51
4914,2021,,,47
4915,2009,,,11
4916,2010,,,18
4917,2011,,,22
4918,2012,,,20
4919,2013,,,21
4920,2014,,,23
4921,2015,,,17
4922,2016,,,25
4923,2017,,,29
4924,2018,,,35
4925,2019,,,41
4926,2020,,,41
4927,2021,,,43
4940,2021,,,34
4941,2009,,,19
4942,2010,,,20
4943,2011,,,19
4944,2012,,,20
4945,2013,,,23
4946,2014,,,24
4947,2015,,,25
4948,2016,,,27
4949,2017,,,25
4950,2018,,,19
4951,2019,,,21
4952,2020,,,18
4953,2021,,,16
4954,2009,,,27
4955,2010,,,30
4956,2011,,,26
4957,2012,,,35
4958,2013,,,33
4959,2014,,,25
4960,2015,,,21
4961,2016,,,21
4962,2017,,,20
4963,2018,,,23
4964,2019,,,24
4965,2020,,,17
4966,2021,,,20
4967,2009,,,19
4968,2010,,,20
4969,2011,,,20
4970,2012,,,25
4971,2013,,,27
4972,2014,,,32
4973,2015,,,29
4974,2016,,,28
4975,2017,,,31
4976,2018,,,31
4977,2019,,,29
4978,2020,,,30
4979,2021,,,28
4980,2009,,,35
4981,2010,,,34
4982,2011,,,31
4983,2012,,,37
4984,2013,,,38
4985,2014,,,43
4986,2015,,,42
4987,2016,,,42
4988,2017,,,41
4989,2018,,,35
4990,2019,,,37
4991,2020,,,33
4992,2021,,,34
4993,2009,,,14
4994,2010,,,11
4995,2011,,,15
4996,2012,,,9
4997,2013,,,11
4998,2014,,,11
4999,2015,,,13
5000,2016,,,14
5001,2017,,,12
5002,2018,,,14
5003,2019,,,13
5004,2020,,,17
5005,2021,,,20
5006,2009,,,12
5007,2010,,,11
5008,2011,,,7
5009,2012,,,7
5010,2013,,,7
5011,2014,,,9
5012,2015,,,9
5013,2016,,,9
5014,2017,,,10
5015,2018,,,26
5016,2019,,,27
5017,2020,,,25
5018,2021,,,30
5019,2009,,,36
5020,2010,,,45
5021,2011,,,49
5022,2012,,,51
5023,2013,,,50
5024,2014,,,48
5025,2015,,,51
5026,2016,,,56
5027,2017,,,56
5028,2018,,,52
5029,2019,,,47
5030,2020,,,47
5031,2021,,,41
5032,2009,,,18
5033,2010,,,17
5034,2011,,,15
5035,2012,,,24
5036,2013,,,24
5037,2014,,,23
5038,2015,,,21
5039,2016,,,20
5040,2017,,,21
5041,2018,,,22
5042,2019,,,26
5043,2020,,,24
5044,2021,,,25
5045,2009,,,14
5046,2010,,,13
5047,2011,,,11
5048,2012,,,11
5049,2013,,,15
5050,2014,,,14
5051,2015,,,12
5052,2016,,,12
5053,2017,,,11
5054,2018,,,8
5055,2019,,,8
5056,2020,,,11
5057,2021,,,8
5058,2009,,,17
5059,2010,,,16
5060,2011,,,22
5061,2012,,,21
5062,2013,,,19
5063,2014,,,20
5064,2015,,,24
5065,2016,,,21
5066,2017,,,26
5067,2018,,,27
5068,2019,,,22
5069,2020,,,20
5070,2021,,,15
5071,2009,,,11
5072,2010,,,9
5073,2011,,,13
5074,2012,,,10
5075,2013,,,12
5076,2014,,,16
5077,2015,,,13
5078,2016,,,12
5079,2017,,,12
5080,2018,,,13
5081,2019,,,12
5082,2020,,,11
5083,2021,,,11
5084,2009,,,9
5085,2010,,,18
5086,2011,,,22
5087,2012,,,14
5088,2013,,,11
5089,2014,,,13
5090,2015,,,17
5091,2016,,,19
5092,2017,,,19
5093,2018,,,18
5094,2019,,,14
5095,2020,,,14
5096,2021,,,13
5097,2009,,,12
5098,2010,,,16
5099,2011,,,13
5100,2012,,,14
5101,2013,,,13
5102,2014,,,15
5103,2015,,,22
5104,2016,,,19
5105,2017,,,17
5106,2018,,,17
5107,2019,,,17
5108,2020,,,14
5109,2021,,,17
5110,2009,,,8
5111,2010,,,11
5112,2011,,,13
5113,2012,,,11
5114,2013,,,10
5115,2014,,,16
5116,2015,,,10
5117,2016,,,11
5118,2017,,,10
5119,2018,,,12
5120,2019,,,14
5121,2020,,,17
5122,2021,,,23
5123,2009,,,20
5124,2010,,,21
5125,2011,,,24
5126,2012,,,23
5127,2013,,,22
5128,2014,,,24
5129,2015,,,24
5130,2016,,,20
5131,2017,,,22
5132,2018,,,21
5133,2019,,,21
5134,2020,,,22
5135,2021,,,18
5136,2009,,,14
5137,2010,,,13
5138,2011,,,17
5139,2012,,,22
5140,2013,,,22
5141,2014,,,20
5142,2015,,,18
5143,2016,,,21
5144,2017,,,21
5145,2018,,,24
5146,2019,,,23
5147,2020,,,22
5148,2021,,,21
5149,2009,,,16
5150,2010,,,17
5151,2011,,,17
5152,2012,,,14
5153,2013,,,14
5154,2014,,,12
5155,2015,,,12
5156,2016,,,7
5157,2017,,,13
5158,2018,,,18
5159,2019,,,15
5160,2020,,,10
5161,2021,,,12
5162,2009,,,10
5163,2010,,,12
5164,2011,,,11
5165,2012,,,10
5166,2013,,,8
5167,2014,,,11
5168,2015,,,7
5169,2016,,,8
5170,2017,,,7
5171,2018,,,9
5172,2019,,,21
5173,2020,,,29
5174,2021,,,28
5175,2009,,,6
5176,2010,,,3
5177,2011,,,5
5178,2012,,,5
5179,2013,,,7
5180,2014,,,5
5181,2015,,,7
5182,2016,,,9
5183,2017,,,12
5184,2018,,,10
5185,2019,,,9
5186,2020,,,9
5187,2021,,,9
5188,2009,,,10
5189,2010,,,11
5190,2011,,,10
5191,2012,,,10
5192,2013,,,10
5193,2014,,,10
5194,2015,,,13
5195,2016,,,15
5196,2017,,,21
5197,2018,,,19
5198,2019,,,17
5199,2020,,,14
5200,2021,,,14
5201,2009,,,18
5202,2010,,,20
5203,2011,,,21
5204,2012,,,20
5205,2013,,,13
5206,2014,,,15
5207,2015,,,13
5208,2016,,,9
5209,2017,,,12
5210,2018,,,13
5211,2019,,,12
5212,2020,,,13
5213,2021,,,17
5214,2009,,,10
5215,2010,,,9
5216,2011,,,4
5217,2012,,,3
5218,2013,,,7
5219,2014,,,10
5220,2015,,,11
5221,2016,,,11
5222,2017,,,14
5223,2018,,,14
5224,2019,,,13
5225,2020,,,14
5226,2021,,,15
5227,2009,,,15
5228,2010,,,18
5229,2011,,,17
5230,2012,,,23
5231,2013,,,23
5232,2014,,,22
5233,2015,,,17
5234,2016,,,14
5235,2017,,,15
5236,2018,,,16
5237,2019,,,12
5238,2020,,,12
5239,2021,,,14
5240,2009,,,11
5241,2010,,,16
5242,2011,,,18
5243,2012,,,21
5244,2013,,,21
5245,2014,,,26
5246,2015,,,21
5247,2016,,,26
5248,2017,,,28
5249,2018,,,27
5250,2019,,,24
5251,2020,,,26
5252,2021,,,26
5253,2009,,,19
5254,2010,,,13
5255,2011,,,10
5256,2012,,,17
5257,2013,,,17
5258,2014,,,19
5259,2015,,,16
5260,2016,,,13
5261,2017,,,14
5262,2018,,,14
5263,2019,,,15
5264,2020,,,15
5265,2021,,,15
5266,2009,,,13
5267,2010,,,16
5268,2011,,,21
5269,2012,,,19
5270,2013,,,14
5271,2014,,,15
5272,2015,,,19
5273,2016,,,12
5274,2017,,,13
5275,2018,,,15
5276,2019,,,14
5277,2020,,,14
5278,2021,,,17
5279,2009,,,14
5280,2010,,,18
5281,2011,,,19
5282,2012,,,16
5283,2013,,,20
5284,2014,,,19
5285,2015,,,26
5286,2016,,,21
5287,2017,,,20
5288,2018,,,20
5289,2019,,,17
5290,2020,,,20
5291,2021,,,22
5292,2009,,,10
5293,2010,,,12
5294,2011,,,18
5295,2012,,,11
5296,2013,,,11
5297,2014,,,14
5298,2015,,,15
5299,2016,,,16
5300,2017,,,14
5301,2018,,,13
5302,2019,,,14
5303,2020,,,14
5304,2021,,,16
5305,2009,,,28
5306,2010,,,25
5307,2011,,,26
5308,2012,,,30
5309,2013,,,24
5310,2014,,,19
5311,2015,,,20
5312,2016,,,19
5313,2017,,,18
5314,2018,,,22
5315,2019,,,24
5316,2020,,,20
5317,2021,,,22
5318,2009,,,25
5319,2010,,,31
5320,2011,,,33
5321,2012,,,36
5322,2013,,,36
5323,2014,,,33
5324,2015,,,33
5325,2016,,,30
5326,2017,,,31
5327,2018,,,31
5328,2019,,,27
5329,2020,,,29
5330,2021,,,26
5331,2009,,,17
5332,2010,,,18
5333,2011,,,23
5334,2012,,,19
5335,2013,,,18
5336,2014,,,18
5337,2015,,,23
5338,2016,,,19
5339,2017,,,16
5340,2018,,,13
5341,2019,,,13
5342,2020,,,8
5343,2021,,,14
5344,2009,,,31
5345,2010,,,44
5346,2011,,,44
5347,2012,,,41
5348,2013,,,34
5349,2014,,,36
5350,2015,,,43
5351,2016,,,45
5352,2017,,,35
5353,2018,,,40
5354,2019,,,46
5355,2020,,,42
5356,2021,,,49
5357,2009,,,13
5358,2010,,,16
5359,2011,,,21
5360,2012,,,17
5361,2013,,,19
5362,2014,,,20
5363,2015,,,17
5364,2016,,,20
5365,2017,,,17
5366,2018,,,20
5367,2019,,,17
5368,2020,,,18
5369,2021,,,18
5370,2009,,,12
5371,2010,,,17
5372,2011,,,18
5373,2012,,,16
5374,2013,,,20
5375,2014,,,21
5376,2015,,,21
5377,2016,,,17
5378,2017,,,17
5379,2018,,,21
5380,2019,,,14
5381,2020,,,16
5382,2021,,,16
5383,2009,,,11
5384,2010,,,16
5385,2011,,,16
5386,2012,,,15
5387,2013,,,17
5388,2014,,,15
5389,2015,,,12
5390,2016,,,15
5391,2017,,,16
5392,2018,,,14
5393,2019,,,19
5394,2020,,,16
5395,2021,,,21
5396,2009,,,16
5397,2010,,,20
5398,2011,,,18
5399,2012,,,24
5400,2013,,,22
5401,2014,,,24
5402,2015,,,17
5403,2016,,,14
5404,2017,,,19
5405,2018,,,24
5406,2019,,,27
5407,2020,,,20
5408,2021,,,18
5409,2009,,,15
5410,2010,,,16
5411,2011,,,20
5412,2012,,,22
5413,2013,,,17
5414,2014,,,22
5415,2015,,,24
5416,2016,,,25
5417,2017,,,27
5418,2018,,,27
5419,2019,,,29
5420,2020,,,24
5421,2021,,,24
5422,2009,,,15
5423,2010,,,16
5424,2011,,,19
5425,2012,,,21
5426,2013,,,24
5427,2014,,,24
5428,2015,,,26
5429,2016,,,26
5430,2017,,,22
5431,2018,,,18
5432,2019,,,21
5433,2020,,,18
5434,2021,,,18
5435,2009,,,18
5436,2010,,,17
5437,2011,,,23
5438,2012,,,24
5439,2013,,,17
5440,2014,,,17
5441,2015,,,18
5442,2016,,,22
5443,2017,,,20
5444,2018,,,19
5445,2019,,,20
5446,2020,,,22
5447,2021,,,20
5448,2009,,,20
5449,2010,,,21
5450,2011,,,21
5451,2012,,,17
5452,2013,,,18
5453,2014,,,21
5454,2015,,,23
5455,2016,,,22
5456,2017,,,23
5457,2018,,,24
5458,2019,,,22
5459,2020,,,17
5460,2021,,,12
5461,2009,,,37
5462,2010,,,32
5463,2011,,,32
5464,2012,,,26
5465,2013,,,30
5466,2014,,,27
5467,2015,,,29
5468,2016,,,27
5469,2017,,,27
5470,2018,,,28
5471,2019,,,23
5472,2020,,,24
5473,2021,,,21
5474,2009,,,14
5475,2010,,,21
5476,2011,,,25
5477,2012,,,27
5478,2013,,,32
5479,2014,,,32
5480,2015,,,36
5481,2016,,,40
5482,2017,,,36
5483,2018,,,35
5484,2019,,,32
5485,2020,,,37
5486,2021,,,35
5487,2009,,,20
5488,2010,,,17
5489,2011,,,20
5490,2012,,,19
5491,2013,,,17
5492,2014,,,17
5493,2015,,,18
5494,2016,,,21
5495,2017,,,20
5496,2018,,,23
5497,2019,,,15
5498,2020,,,15
5499,2021,,,15
5505,2014,,,11
5506,2015,,,16
5507,2016,,,20
5508,2017,,,20
5509,2018,,,20
5510,2019,,,29
5511,2020,,,24
5512,2021,,,25
5513,2009,,,16
5514,2010,,,14
5515,2011,,,22
5516,2012,,,22
5517,2013,,,25
5518,2014,,,23
5519,2015,,,20
5520,2016,,,29
5521,2017,,,29
5522,2018,,,31
5523,2019,,,28
5524,2020,,,33
5525,2021,,,28
5526,2009,,,23
5527,2010,,,21
5528,2011,,,18
5529,2012,,,11
5530,2013,,,14
5531,2014,,,19
5532,2015,,,18
5533,2016,,,17
5534,2017,,,18
5535,2018,,,13
5536,2019,,,15
5537,2020,,,20
5538,2021,,,18
5539,2009,,,24
5540,2010,,,24
5541,2011,,,27
5542,2012,,,28
5543,2013,,,25
5544,2014,,,28
5545,2015,,,24
5546,2016,,,22
5547,2017,,,19
5548,2018,,,20
5549,2019,,,17
5550,2020,,,17
5551,2021,,,15
5552,2009,,,17
5553,2010,,,15
5554,2011,,,28
5555,2012,,,25
5556,2013,,,22
5557,2014,,,25
5558,2015,,,23
5559,2016,,,31
5560,2017,,,28
5561,2018,,,27
5562,2019,,,24
5563,2020,,,23
5564,2021,,,22
5565,2009,,,20
5566,2010,,,21
5567,2011,,,23
5568,2012,,,23
5569,2013,,,22
5570,2014,,,22
5571,2015,,,19
5572,2016,,,22
5573,2017,,,16
5574,2018,,,16
5575,2019,,,16
5576,2020,,,14
5577,2021,,,14
5578,2009,,,12
5579,2010,,,13
5580,2011,,,14
5581,2012,,,17
5582,2013,,,17
5583,2014,,,13
5584,2015,,,14
5585,2016,,,13
5586,2017,,,15
5587,2018,,,14
5588,2019,,,13
5589,2020,,,14
5590,2021,,,18
5591,2009,,,22
5592,2010,,,24
5593,2011,,,19
5594,2012,,,14
5595,2013,,,14
5596,2014,,,19
5597,2015,,,16
5598,2016,,,22
5599,2017,,,22
5600,2018,,,20
5601,2019,,,18
5602,2020,,,22
5603,2021,,,26
5604,2009,,,19
5605,2010,,,18
5606,2011,,,18
5607,2012,,,16
5608,2013,,,16
5609,2014,,,19
5610,2015,,,17
5611,2016,,,16
5612,2017,,,16
5613,2018,,,15
5614,2019,,,18
5615,2020,,,15
5616,2021,,,14
5617,2009,,,23
5618,2010,,,28
5619,2011,,,23
5620,2012,,,18
5621,2013,,,17
5622,2014,,,15
5623,2015,,,20
5624,2016,,,23
5625,2017,,,25
5626,2018,,,26
5627,2019,,,28
5628,2020,,,26
5629,2021,,,28
5630,2009,,,25
5631,2010,,,29
5632,2011,,,35
5633,2012,,,36
5634,2013,,,31
5635,2014,,,34
5636,2015,,,27
5637,2016,,,24
5638,2017,,,26
5639,2018,,,26
5640,2019,,,32
5641,2020,,,31
5642,2021,,,35
5643,2009,,,22
5644,2010,,,23
5645,2011,,,29
5646,2012,,,26
5647,2013,,,29
5648,2014,,,30
5649,2015,,,31
5650,2016,,,34
5651,2017,,,34
5652,2018,,,28
5653,2019,,,28
5654,2020,,,26
5655,2021,,,30
5656,2009,,,30
5657,2010,,,28
5658,2011,,,33
5659,2012,,,33
5660,2013,,,36
5661,2014,,,32
5662,2015,,,34
5663,2016,,,28
5664,2017,,,33
5665,2018,,,27
5666,2019,,,23
5667,2020,,,23
5668,2021,,,21
5669,2009,,,30
5670,2010,,,37
5671,2011,,,44
5672,2012,,,46
5673,2013,,,55
5674,2014,,,48
5675,2015,,,46
5676,2016,,,46
5677,2017,,,52
5678,2018,,,51
5679,2019,,,50
5680,2020,,,48
5681,2021,,,50
5682,2009,,,30
5683,2010,,,23
5684,2011,,,26
5685,2012,,,25
5686,2013,,,28
5687,2014,,,24
5688,2015,,,23
5689,2016,,,28
5690,2017,,,31
5691,2018,,,31
5692,2019,,,25
5693,2020,,,25
5694,2021,,,25
5695,2009,,,15
5696,2010,,,10
5697,2011,,,14
5698,2012,,,11
5699,2013,,,10
5700,2014,,,10
5701,2015,,,10
5702,2016,,,18
5703,2017,,,17
5704,2018,,,18
5705,2019,,,19
5706,2020,,,18
5707,2021,,,14
5708,2009,,,18
5709,2010,,,21
5710,2011,,,21
5711,2012,,,22
5712,2013,,,23
5713,2014,,,21
5714,2015,,,22
5715,2016,,,18
